商品ID,賣家ID,商品名稱,品牌,存貨數量,價格,商品文案,折數,可否搭配購買,可否大量批貨購買,選項,歷史銷售量,可否分期付款,是否官方賣家帳號,是否可預購,喜愛數量,商家地點,SKU,評價數量,五星,四星,三星,二星,一星,評分
7181775065,198172756,【慧軒農場】熟凍青花菜／1kg／冷凍青花菜／冷凍花椰菜／花椰菜／青花菜／冷凍蔬菜 （每箱10公斤散裝）產地:台灣雲林元長,,7687,59,慧軒農場－熟凍青花菜／1kg／冷凍青花菜／冷凍花椰菜／花椰菜／青花菜／熟   （每箱10公斤散裝）^n最少下標10個單位，10，20，30以此類推^n^n冷凍花椰菜是冷凍，請跟常溫跟冷藏分開結帳，感謝您^n每箱運費170元^n2箱運費340元^n3箱運費510元^n以此類推^n15箱以上優惠免運費^n^n產地:台灣雲林元長^n有產銷履歷,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",2269,FALSE,FALSE,FALSE,574,雲林縣元長鄉,[''],116,112,4,0,0,0,4.965517241
4232305499,198172756,玉米筍1斤只要36元 無毒 （農藥未檢出）,,358,36,帶殼帶葉玉米筍 ＃牛奶水果玉米筍 ＃北海道水果玉米筍,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",548,FALSE,FALSE,FALSE,56,雲林縣元長鄉,[''],71,67,3,1,0,0,4.929577465
5532904949,198172756,（氣炸鍋專用規格）無毒台農66號地瓜小條1斤20元約7-9條（慧軒農場）,,378,20,雲林地瓜（紅皮紅肉）,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",578,FALSE,FALSE,FALSE,63,雲林縣元長鄉,[''],117,110,5,2,0,0,4.923076923
5851564226,198172756,《產銷履歷》甜玉米🌽🌽🌽🤞1斤33元支持在地小農🤞🤞非基因改造玉米🌽 ＃380項農藥檢驗【未檢出】,,24201,33,全年採收^n❤️黃色甜玉米^n原價35元特價33元^n優惠50斤免運費^n😍😍很大隻~👍👍^n^n🌽🌽🌽甜玉米🌽🌽🌽^n^n🤞支持在地小農🤞^n^n🤞甜度夠～🤞非基因改造玉米🌽^n＃產銷履歷^n＃380項農藥檢驗【未檢出】,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",646,FALSE,FALSE,FALSE,45,雲林縣元長鄉,[''],83,80,1,1,0,1,4.915662651
4232906999,198172756,無毒台農66號地瓜中條1斤24元約3-6條（慧軒農場）,,316,24,雲林地瓜，紅皮紅肉,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",353,FALSE,FALSE,FALSE,27,雲林縣元長鄉,[''],63,62,1,0,0,0,4.984126984
5338251311,198172756,紅鬚玉米筍1斤40元（無毒栽培）#產銷履歷,,265,40,紅鬚玉米筍1斤40元（無毒栽培）#產銷履歷,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",401,FALSE,FALSE,FALSE,49,雲林縣元長鄉,[''],61,59,1,1,0,0,4.950819672
7015432448,198172756,《免運費宅配到家》台農57號地瓜小型的10斤約70-100條只賣350元（氣炸鍋專用規格）黃皮黃肉 雲林地瓜(慧軒農場),,5,350,黃金地瓜，黃皮黃肉,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",117,FALSE,FALSE,FALSE,44,雲林縣元長鄉,[''],73,70,2,0,0,1,4.917808219
3732986670,198172756,台農57號小顆1斤20元約7-9顆（氣炸鍋專用規格）慧軒農場,,998184,20,黃皮黃肉 慧軒農場 黃色地瓜 台農57號地瓜^n小小條黃地瓜氣炸鍋鍋專用地瓜^n地瓜含豐富維生素A、B、C、E、等元素，鉀、鐵、鈣、磷等營養，^n膳食纖維、胡蘿蔔素，並且是高抗氧化性的食物。^n冰過的地瓜會讓原本的澱粉變性，成為「抗性澱粉」，^n熱量將轉變為原來澱粉的一半，是最佳養生健身餐的選擇，^n而且冰地瓜是低升醣指數、好的碳水，健身運動族、養生減醣族的最愛，^n還含有豐富的鉀離子與膳食纖維，供腸道內好菌利用，維持腸道健康。^n地瓜屬於「生理鹼性」食物，能調節酸性體質。,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",1082,FALSE,FALSE,FALSE,171,雲林縣元長鄉,[''],152,140,7,4,0,1,4.875
4907097615,198172756,《免運費宅配到府》紫色地瓜小顆地瓜(紫皮紫肉)6斤320元 (慧軒農場) 日本品種栗子地瓜，菱角，黃金，松阪玉紫地瓜,,6098,320,"#氣炸鍋專用規格^n#好吃紫色地瓜^n採收紫色地瓜 #無毒紫色地瓜 （紫皮紫肉）^n#地瓜  #紫地瓜  #紫色地瓜^n無毒地瓜(番薯)（烤箱專用型6斤優惠免運）讓消費者品嚐最新鮮最平價的蕃薯(地瓜)~（不用先付款,到時候貨到付款就可以了）^n口感很細緻又甜，蒸熟放冷凍保存^n^n[產地來源]:雲林元長^n[產品名稱]:紫色地瓜地瓜^n[運送費用]:優惠6斤免運費^n[交易方式]:新竹常溫^n[付款方式]:貨到付款加手續費30元^n[連絡電話]:0952288281^n[LIND ID]:0952288281^n保存方法（ 先蒸熟再切 在放冷凍 ）",,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",189,FALSE,FALSE,FALSE,130,雲林縣元長鄉,[''],102,92,4,3,2,1,4.803921569
4732996758,198172756,白龍王 北海道 水果玉米 非基改 無毒農法 友善環境 大量批發 團購 自產自銷 產地直銷 全年都有種植 牛奶玉米,,985734,35,1斤35元 全年都有 甜度高達18-21度 可以生吃 #安心食材 #牛奶玉米 ＃白龍王玉米 北海道水果玉米 ,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",925,FALSE,FALSE,FALSE,24,雲林縣元長鄉,[''],67,62,4,1,0,0,4.910447761
4618715945,198172756,紫色地瓜優點~富含花青素和膳食纖維~,,299118,34,♡♡♡♡♡《優惠說明＆地瓜介紹》♡♡♡♡♡^n^n📣📣#紅心地瓜^n      1斤只要24元~~^n📣📣#黃金地瓜^n      1斤小的只要20元～～^n📣📣#紫心地瓜^n      1斤小的只要28元~~^n📣📣#栗子地瓜^n      1斤小的只要38元~~^n^n📣📣#台農66紅心地瓜🍠:^n            優點:口感較甜Q，適合煮粥，煮飯等等~^n            缺點:煮太久容易軟爛~~~^n📣📣#台農57黃金地瓜🍠:^n           優點:口感較鬆軟，香甜，適合用烤，蒸，炸等^n           缺點:夏天容易有粗纖維，天氣熱容易長芽~^n📣📣#日本栗子地瓜🍠：^n           優點~口感濃郁，鬆軟，香甜，適合蒸，烤，炸^n         #紅皮栗子地瓜🍠：^n           紫紅色皮黃肉，口感較鬆軟~^n           適合用烤的等等~^n^n📣 📣#紫芋地瓜🍠：^n           優點~富含花青素和膳食纖維~^n           缺點~纖維多，較有咬勁~^n^n地瓜含豐富維生素A、B、C、E、等元素，鉀、鐵、鈣、磷等營養，^n膳食纖維、胡蘿蔔素，並且是高抗氧化性的食物。^n冰過的地瓜會讓原本的澱粉變性，成為「抗性澱粉」，^n熱量將轉變為原來澱粉的一半，是最佳養生健身餐的選擇，^n而且冰地瓜是低升醣指數、好的碳水，健身運動族、養生減醣族的最愛，^n還含有豐富的鉀離子與膳食纖維，供腸道內好菌利用，維持腸道健康。^n地瓜屬於「生理鹼性」食物，能調節酸性體質。,,FALSE,FALSE,"[{'name': '顏色', 'options': ['紫色'], 'images': ['cd9a6905d0a3ff54136c835c0b6594a1'], 'properties': None, 'type': 0, 'summed_stocks': None}, {'name': '尺寸', 'options': ['S', 'M', 'L'], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",901,FALSE,FALSE,FALSE,89,雲林縣元長鄉,"['紫色,S', '紫色,M', '紫色,L']",94,88,3,1,1,1,4.872340426
5618607025,198172756,白色水果玉米~通過最新380項無農藥殘留驗證合格 可生吃！包証粒粒甜 每支只要25元！牛奶水果玉米白龍王水果玉米,,98599,25,#安心食材 #牛奶玉米 ＃白龍王玉米 北海道水果玉米^n#安心食材^n#慧軒農場^n 每支只要＄25元 保證A極品！^n通過多項安全認證^n通過380項最嚴格農檢保證無農藥殘留^nSGS檢測非基因改造^n保證粒粒甜！^n大人小朋友一吃就上癮~^n50支以上免運,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",900,FALSE,FALSE,FALSE,50,雲林縣元長鄉,[''],72,65,2,5,0,0,4.833333333
4476813102,198172756,南瓜1斤30元 金瓜 農藥未檢出 阿成金瓜（如果阿成會給阿嬌南瓜）,,342858,30,南瓜 金瓜 380項農藥檢驗:未檢出^n^n南瓜1斤30元 金瓜 農藥未檢出 阿成金瓜（如果阿成會給阿嬌南瓜）,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",454,FALSE,FALSE,FALSE,29,雲林縣元長鄉,[''],61,56,4,1,0,0,4.901639344
6917557234,198172756,免運費 三樣各3斤賣500元黑寶糯玉米3斤+水果玉米3斤+黑寶水果玉米3斤《慧軒農場》,,185,500,水果玉米，黑寶玉米，黑寶水果玉米,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",103,FALSE,FALSE,FALSE,51,雲林縣元長鄉,[''],73,69,3,0,1,0,4.917808219
9659564612,198172756,水果彩椒1斤100元《如果缺貨會改彩色甜椒》《目前已售完》【顏色不指定隨機裝】,,616,100,水果彩椒1斤100元《如果缺貨會改彩色甜椒》,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",383,FALSE,FALSE,FALSE,86,雲林縣元長鄉,[''],131,117,7,5,2,0,4.846153846
6635593007,198172756,《380項無農藥檢驗》金時栗子地瓜（小條）1斤38元,,25583,38,✪✪✪✪✪✪✪✪✪✪購買疑問✪✪✪✪✪✪✪✪✪✪^n★問：特大條栗子地瓜跟中小條栗子地瓜差別在哪裡？^n★答：差別在大小條而已^n^n★問：特大條栗子地瓜跟中小條的吃起來口感一樣嗎？^n★答：口感吃起來是一樣的喔^n^n★問：為什麼特大條栗子地瓜反而比中小條栗子地瓜便宜？^n★答：特大條因為體積比較大基本上都交給餐廳、所以價格上買的會比中小條便宜^n^n★問：照片上的地瓜是細細長長的為什麼我收到的是圓圓胖胖的？^n★答：因為每一次採收的地瓜型狀都不一樣所以寄出的地瓜也都沒有固定型狀，但是寄出的規格一定是在您購買的規格內，賣場裡有一張規格比照圖請參考。^n^n【產品名稱】金時栗子地瓜^n【重量價格】小條１台斤38元^n【運送費用】新竹貨運物流、宅配通，外島郵寄，運費自付^n【交易方式】現採在出貨^n【付款方式】ATM匯款、蝦皮付款、信用卡付款^n【農場名稱】慧軒農場^n【宅配到府】50斤內運費只12０^n【粉絲專頁】：雲林縣慧軒農場^n規格：小顆：１台斤38元^n採收期３-４天現採現出貨^n✪✪✪✪✪✪✪✪✪✪產品簡介✪✪✪✪✪✪✪✪✪✪^n新鮮現採金時栗子地瓜品質保證新鮮，種地瓜多年經驗品質保證口感Q彈綿密甜度適中吃過客人讚不絕口值的推薦給愛好地瓜地朋友們，地瓜放陰涼處可放至２～３周！！品質新鮮請朋友們可安心食用！！中小條金時栗子地瓜很適合蒸當早餐喔！！如需大量的朋友們可私訊訂購哦^n^n地瓜含豐富維生素A、B、C、E、等元素，鉀、鐵、鈣、磷等營養，^n膳食纖維、胡蘿蔔素，並且是高抗氧化性的食物。^n冰過的地瓜會讓原本的澱粉變性，成為「抗性澱粉」，^n熱量將轉變為原來澱粉的一半，是最佳養生健身餐的選擇，^n而且冰地瓜是低升醣指數、好的碳水，健身運動族、養生減醣族的最愛，^n還含有豐富的鉀離子與膳食纖維，供腸道內好菌利用，維持腸道健康。^n地瓜屬於「生理鹼性」食物，能調節酸性體質。,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",441,FALSE,FALSE,FALSE,62,雲林縣元長鄉,[''],90,85,3,2,0,0,4.922222222
7917129514,198172756,8斤《宅配通到府免運費》450元 北海道水果玉米（可以生吃品種甜度18-21度）全年都有採收＃安全 ＃無毒＃產銷履歷,,21594,450,水果玉米  #安心食材 #牛奶玉米 ＃白龍王玉米 北海道水果玉米 ＃安全 ＃無毒 ＃產銷履歷 ＃生吃 ＃慧軒農場,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",154,FALSE,FALSE,FALSE,81,雲林縣元長鄉,[''],87,85,0,2,0,0,4.954022989
6217156579,198172756,《宅配通到府免運費》北海道水果玉米8斤+玉米筍3斤賣520元（可以生吃品種甜度18-21度）全年都有採收,,324,520,水果玉米，玉米筍，可以生吃，農藥未檢出,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",75,FALSE,FALSE,FALSE,39,雲林縣元長鄉,[''],53,51,0,2,0,0,4.924528302
5435343989,198172756,（免運費宅配到府）10斤免運費賣370元 無毒斑比彩虹甜糯玉米 （尾巴蟲咬或缺米）#宅經濟 #玉米 #雲林縣慧軒農場,,176781,370,#無毒 #甜糯玉米 #彩虹甜糯玉米 #慧軒農場,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",306,FALSE,FALSE,FALSE,93,雲林縣元長鄉,[''],206,198,5,1,1,1,4.932038835
4610248113,198172756,《免運費宅配到家》白龍王水果玉米10斤只賣550元 牛奶水果玉米,,157,550,可以生吃 #安心食材 #牛奶玉米 ＃白龍王玉米 北海道水果玉米,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",109,FALSE,FALSE,FALSE,42,雲林縣元長鄉,[''],64,61,2,1,0,0,4.9375
6432726201,198172756,（免運費宅配到府）斑比彩虹甜糯玉米6斤裝只賣400元,,28580,400,斑比甜糯玉米，慧軒農場，雲林玉米，全年都有^n1.轉紅就會開始凹才會有Q^n2.沒熟他沒糯性只會甜^n3.煮了就澎漲，加上天氣熱更快正常這品種都會,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",72,FALSE,FALSE,FALSE,31,雲林縣元長鄉,[''],40,38,1,0,1,0,4.9
5133149808,198172756,紫色地瓜中顆1斤35元,,151,35,花青素，地瓜，紫地瓜,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",509,FALSE,FALSE,FALSE,64,雲林縣元長鄉,[''],68,64,2,1,1,0,4.897058824
13026298468,198172756,青花椰菜1顆40元 綠花椰菜（每年10月底到隔年3月底）,,96575,40,青花椰菜380項，安全用藥檢驗合格。^n青花椰菜都屬於十字花科，而且兩者都原產於地中海東部海岸，約在19世紀被引進中國。都有豐富的維生素A、B群、C與礦物質以及膳食纖維。口感軟，不管煎煮炒炸都好吃！,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",294,FALSE,FALSE,FALSE,498,雲林縣元長鄉,[''],42,40,2,0,0,0,4.952380952
4235594676,198172756,《380項無農藥檢驗》金時栗子地瓜（中條）1斤45元,,14151,45,✪✪✪✪✪✪✪✪✪✪購買疑問✪✪✪✪✪✪✪✪✪✪^n★問：特大條栗子地瓜跟中小條栗子地瓜差別在哪裡？^n★答：差別在大小條而已^n^n★問：特大條栗子地瓜跟中小條的吃起來口感一樣嗎？^n★答：口感吃起來是一樣的喔^n^n★問：為什麼特大條栗子地瓜反而比中小條栗子地瓜便宜？^n★答：特大條因為體積比較大基本上都交給餐廳、所以價格上買的會比中小條便宜^n^n★問：照片上的地瓜是細細長長的為什麼我收到的是圓圓胖胖的？^n★答：因為每一次採收的地瓜型狀都不一樣所以寄出的地瓜也都沒有固定型狀，但是寄出的規格一定是在您購買的規格內，賣場裡有一張規格比照圖請參考。^n^n【產品名稱】金時栗子地瓜^n【重量價格】中條混搭１台斤40元^n【運送費用】新竹貨運物流、宅配通，外島郵寄，運費自付^n【交易方式】現採在出貨^n【付款方式】ATM匯款、蝦皮付款、信用卡付款^n【農場名稱】慧軒農場^n【宅配到府】50斤內運費只12０^n【粉絲專頁】：雲林縣慧軒農場^n規格：中顆：１台斤45元^n採收期３-４天現採現出貨^n✪✪✪✪✪✪✪✪✪✪產品簡介✪✪✪✪✪✪✪✪✪✪^n新鮮現採金時栗子地瓜品質保證新鮮，種地瓜多年經驗品質保證口感Q彈綿密甜度適中吃過客人讚不絕口值的推薦給愛好地瓜地朋友們，地瓜放陰涼處可放至２～３周！！品質新鮮請朋友們可安心食用！！中條金時栗子地瓜很適合蒸當早餐喔！！如需大量的朋友們可私訊訂購哦^n^n地瓜含豐富維生素A、B、C、E、等元素，鉀、鐵、鈣、磷等營養，^n膳食纖維、胡蘿蔔素，並且是高抗氧化性的食物。^n冰過的地瓜會讓原本的澱粉變性，成為「抗性澱粉」，^n熱量將轉變為原來澱粉的一半，是最佳養生健身餐的選擇，^n而且冰地瓜是低升醣指數、好的碳水，健身運動族、養生減醣族的最愛，^n還含有豐富的鉀離子與膳食纖維，供腸道內好菌利用，維持腸道健康。^n地瓜屬於「生理鹼性」食物，能調節酸性體質。,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",292,FALSE,FALSE,FALSE,33,雲林縣元長鄉,[''],73,65,4,1,1,2,4.767123288
4418056521,198172756,（免運費宅配到府）爆汁香甜北海道水果玉米6台斤1箱(約11-13支),,396,360,可以生吃品種，會爆漿，甜度18-21度,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",67,FALSE,FALSE,FALSE,30,雲林縣元長鄉,[''],44,41,2,1,0,0,4.909090909
5228866873,198172756,《免運費宅配到家》農場新鮮直送~栗子地瓜~紫色地瓜~~台農57號~台農66號~各1斤養生 好吃 早餐 代餐 美食 低熱量,,290,299,（免運費）小農 雲林地瓜,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",76,FALSE,FALSE,FALSE,45,雲林縣元長鄉,[''],45,43,1,1,0,0,4.933333333
5836147401,198172756,大促銷免運費 2樣各5斤賣530元黑寶糯玉米5斤+彩虹甜糯玉米5斤《慧軒農場》,,223789,530,雲林玉米 慧軒農場 ，玉米都用電鍋，比較單純也不用顧水，比較安全電鍋蒸，跳起來放25-30分,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",89,FALSE,FALSE,FALSE,34,雲林縣元長鄉,[''],53,52,1,0,0,0,4.981132075
7690009309,198172756,櫛瓜【安全無毒櫛瓜】5斤650元 優惠免運費,,9920,650,水果彩椒5斤650元 優惠免運費^n可以指定顏色，如果沒有，就隨機出。,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",60,FALSE,FALSE,FALSE,31,雲林縣元長鄉,[''],33,30,3,1,0,0,4.852941176
7637651451,198172756,#新鮮現採 #漂亮 #黑寶水果玉米筍 1斤40元,,98087,40,#新鮮現採 #漂亮^n#黑寶水果玉米筍,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",201,FALSE,FALSE,FALSE,18,雲林縣元長鄉,[''],46,44,1,1,0,0,4.934782609
5536145247,198172756,特價500元（免運費）黑寶糯玉米3斤+北海道水果玉米3斤+彩虹甜糯玉米3斤,,555,500,#雲林玉米 #慧軒農場  如果沒有黑寶糯米會改出黑寶水果玉米出貨,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",139,FALSE,FALSE,FALSE,53,雲林縣元長鄉,[''],78,74,1,1,1,1,4.871794872
5838249055,198172756,紅鬚玉米筍1斤40元（無毒栽培）慧軒農場 【產銷履歷】,,483,40,紅鬚玉米筍1斤40元（無毒栽培）產銷履歷,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",186,FALSE,FALSE,FALSE,17,雲林縣元長鄉,[''],28,28,0,0,0,0,5
4832975590,198172756,紫色地瓜小顆1斤28元（約7-9條）#氣炸鍋專用規格,,745,28,紫色地瓜含有花青素 #氣炸鍋專用規格,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",143,FALSE,FALSE,FALSE,32,雲林縣元長鄉,[''],33,31,2,0,0,0,4.939393939
6533572473,198172756,金時栗子地瓜（中小條混搭）1斤40元,,529,40,購買疑問：^n★問：特大條栗子地瓜跟中小條栗子地瓜差別在哪裡？^n★答：差別在大小條而已^n^n★問：特大條栗子地瓜跟中小條的吃起來口感一樣嗎？^n★答：口感吃起來是一樣的喔^n^n★問：為什麼特大條栗子地瓜反而比中小條栗子地瓜便宜？^n★答：特大條因為體積比較大基本上都交給餐廳、所以價格上買的會比中小條便宜^n^n★問：照片上的地瓜是細細長長的為什麼我收到的是圓圓胖胖的？^n★答：因為每一次採收的地瓜型狀都不一樣所以寄出的地瓜也都沒有固定型狀，但是寄出的規格一定是在您購買的規格內，賣場裡有一張規格比照圖請參考。^n^n【產品名稱】金時栗子地瓜^n【重量價格】中小條混搭１台斤40元^n【運送費用】新竹貨運物流、宅配通，外島郵寄，運費自付^n【交易方式】現採在出貨^n【付款方式】ATM匯款、蝦皮付款、信用卡付款^n【農場名稱】慧軒農場^n【宅配到府】50斤內運費只12０^n【粉絲專頁】：雲林縣慧軒農場^n規格：不分級中小混搭：１台斤40元^n採收期３-４天現採現出貨^n✪✪✪✪✪✪✪✪✪✪產品簡介✪✪✪✪✪✪✪✪✪✪^n新鮮現採金時栗子地瓜品質保證新鮮，種地瓜多年經驗品質保證口感Q彈綿密甜度適中吃過客人讚不絕口值的推薦給愛好地瓜地朋友們，地瓜放陰涼處可放至２～３周！！品質新鮮請朋友們可安心食用！！中小條金時栗子地瓜很適合蒸當早餐喔！！如需大量的朋友們可私訊訂購哦^n^n地瓜含豐富維生素A、B、C、E、等元素，鉀、鐵、鈣、磷等營養，^n膳食纖維、胡蘿蔔素，並且是高抗氧化性的食物。^n冰過的地瓜會讓原本的澱粉變性，成為「抗性澱粉」，^n熱量將轉變為原來澱粉的一半，是最佳養生健身餐的選擇，^n而且冰地瓜是低升醣指數、好的碳水，健身運動族、養生減醣族的最愛，^n還含有豐富的鉀離子與膳食纖維，供腸道內好菌利用，維持腸道健康。^n地瓜屬於「生理鹼性」食物，能調節酸性體質。,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",137,FALSE,FALSE,FALSE,16,雲林縣元長鄉,[''],32,30,2,0,0,0,4.9375
7038248729,198172756,紅鬚玉米筍1斤40元《產銷履歷》（無毒栽培）,,414,40,慧軒農場 紅鬚玉米筍1斤40元（無毒栽培）,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",252,FALSE,FALSE,FALSE,19,雲林縣元長鄉,[''],26,25,1,0,0,0,4.961538462
4563715185,198172756,青花椰菜1顆40元 綠花椰菜（每年11月底到隔年3月底）,,88629,40,青花椰菜380項，安全用藥檢驗合格。^n青花椰菜都屬於十字花科，而且兩者都原產於地中海東部海岸，約在19世紀被引進中國。都有豐富的維生素A、B群、C與礦物質以及膳食纖維。口感軟，不管煎煮炒炸都好吃！,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",278,FALSE,FALSE,FALSE,105,雲林縣元長鄉,[''],37,33,2,2,0,0,4.837837838
5432974988,198172756,《紫蜜水果玉米》黑寶水果玉米1斤45元（含豐富天然花青素）,,230,45,慧軒農場 花青素 黑寶水果玉米 #紫蜜水果玉米^n^n保存期限：吃不完冷藏，可放兩週^n^n食用方法：使用電鍋蒸熟較可保留較多的花青素^n^n注意事項 : 烹煮過程會有花青素(水溶性)釋出，屬正常現象，請放心食用,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",466,FALSE,FALSE,FALSE,31,雲林縣元長鄉,[''],57,54,1,1,0,1,4.877192982
6718056779,198172756,（免運費宅配到府）爆汁香甜北海道水果玉米10台斤1箱(約18-22支),,534,500,可以生吃品種,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",133,FALSE,FALSE,FALSE,60,雲林縣元長鄉,[''],67,61,2,3,0,1,4.820895522
6836649788,198172756,紫蜜水果玉米每斤賣25元（尾巴蟲咬或缺米） #可以生吃品種 #宅經濟 #玉米 #雲林縣慧軒農場,,9145,25,最天然花青素，甜度18度以上，無毒紫蜜水果玉米,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",191,FALSE,FALSE,FALSE,34,雲林縣元長鄉,[''],33,31,2,0,0,0,4.939393939
7534926693,198172756,無毒紅心地瓜中的1斤24元約3-6條,,92210,24,＃紅皮紅肉地瓜 ＃雲林地瓜 ＃慧軒農產 380項農藥檢驗合格^n^n地瓜含豐富維生素A、B、C、E、等元素，鉀、鐵、鈣、磷等營養，^n膳食纖維、胡蘿蔔素，並且是高抗氧化性的食物。^n冰過的地瓜會讓原本的澱粉變性，成為「抗性澱粉」，^n熱量將轉變為原來澱粉的一半，是最佳養生健身餐的選擇，^n而且冰地瓜是低升醣指數、好的碳水，健身運動族、養生減醣族的最愛，^n還含有豐富的鉀離子與膳食纖維，供腸道內好菌利用，維持腸道健康。^n地瓜屬於「生理鹼性」食物，能調節酸性體質。,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",103,FALSE,FALSE,FALSE,8,雲林縣元長鄉,[''],25,25,0,0,0,0,5
6934344518,198172756,每支25元《380項農藥未檢出》黑寶糯玉米，水果玉米，黑寶紫蜜水果玉米，甜糯玉米，甜玉米,,4956,25,雲林玉米 慧軒農場 甜糯玉米^n^n1.轉紅就會開始凹才會有Q^n2.沒熟他沒糯性只會甜^n3.煮了就澎漲，加上天氣熱更快正常這品種都會^n4.可以自選品種^n5.沒有選品種就隨機出,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",381,FALSE,FALSE,FALSE,80,雲林縣元長鄉,[''],31,29,0,2,0,0,4.870967742
