label,review
1,這次在蝦皮下單了生鮮食品 冷凍的魚肉跟冷凍青花菜 每片都包裝得很好 運送的過程也冷凍的很優良.感謝賣家的用心 還有溫馨小提醒 下次有需要購買生鮮食品 會再回購! 推薦給大家 謝謝
1,這次在蝦皮下單了生鮮食品 -冷凍玉米筍  冷凍的魚肉跟蔬菜 每片都包裝得很好 運送的過程也冷凍的很優良.感謝賣家的用心 還有溫馨小提醒 下次有需要購買生鮮食品 會再回購! 推薦給大家 謝謝
1,這次川七有一些被壓到，所以軟爛了。建議可以用小紙盒或便當盒之類的包裝。不過品質還是很好、很嫩也不苦，好吃👍
1,這日本三藥也是第三次購買，在網站上買，這是第一家，從第一次買就喜歡此家的，因而需要時就會再回購！很棒的商家
1,這大概是第四次回購、完全感覺不出來是次級品。店家認真負責且實在的經營方式、已經廣爲轉介身旁有需求的親友、亦獲得極佳的反饋
1,這大概兩份的量～^n這個價錢能買到這樣的量算蠻便宜的^n是覺得一口氣可以買這麼多種挺不錯^n但包裝出貨包裝有待加強
1,這大概兩份的量～^n這個價錢能買到這樣的量算蠻便宜的^n是覺得一口氣可以買這麼多種挺不錯^n但包裝出貨包裝有待加強
1,這大概一份的量～^n這個價錢能買到這樣的量算蠻便宜的^n是覺得一口氣可以買這麼多種挺不錯^n但包裝出貨包裝有待加強
1,這大概一份的量～^n這個價錢能買到這樣的量算蠻便宜的^n是覺得一口氣可以買這麼多種挺不錯^n但包裝出貨包裝有待加強
1,這大概一份的量～（煮了兩個）^n這個價錢能買到這樣的量算蠻便宜的^n是覺得一口氣可以買這麼多種挺不錯^n但包裝出貨包裝有待加強
1,這大概一份的量～（煮了一個）^n這個價錢能買到這樣的量算蠻便宜的^n是覺得一口氣可以買這麼多種挺不錯^n但包裝出貨包裝有待加強
1,這一種四色豆很方便，煮炒飯最方便....
1,這一包蠻大包的可以吃蠻久的，冷凍的比較不擔心菜爛掉，大概一包一個人的話可以吃上半個月
1,貨超快速、包裝很仔細、寄貨速度很快、店家服務態度很好、下次有需要會再回購。還送我可愛的貓咪盤子，超喜歡
1,貨超快速、包裝很仔細、寄貨速度很快、店家服務態度很好、下次有需要會再回購。還送我可愛的貓咪盤子，超喜歡
1,貨超快速、包裝很仔細、寄貨速度很快、店家服務態度很好、下次有需要會再回購。還送我可愛的貓咪盤子，超喜歡
1,貨品收到了，寄貨迅速的好賣家，物美價廉，還有送滿額禮，值得推薦，謝謝
1,貨品包裝完整妥善，出貨迅速，價格合理，cp值不錯。有需要的時候會再回購。
1,貨品包裝完整妥善，出貨迅速，價格合理，cp值不錯。有需要的時候會再回購。
1,貨品包裝完整妥善，出貨迅速，價格合理，cp值不錯。有需要的時候會再回購。
1,貨品包裝完整妥善，出貨迅速，價格合理，cp值不錯。有需要的時候會再回購。
1,貨品包裝完整妥善，出貨迅速，價格合理，cp值不錯。有需要的時候會再回購。
1,貨品包裝完整妥善，出貨迅速，價格合理，cp值不錯。有需要的時候會再回購。
1,貨品包裝完整妥善，出貨迅速，價格合理，cp值不錯。有需要的時候會再回購。
1,貨品包裝完整妥善，出貨迅速，價格合理，cp值不錯。有需要的時候會再回購。
1,貨品包裝完整妥善，出貨迅速，價格合理，cp值不錯。有需要的時候會再回購。
1,貨品包裝完整妥善，出貨迅速，價格合理，cp值不錯。有需要的時候會再回購。
1,貨品包裝完整妥善，出貨迅速，價格合理，cp值不錯。有需要的時候會再回購。
1,貨品包裝完整妥善，出貨迅速，價格合理，cp值不錯。有需要的時候會再回購。
1,貨品包裝完整妥善，出貨迅速，價格合理，cp值不錯。有需要的時候會再回購。
1,貨品包裝完整妥善，出貨迅速，價格合理，cp值不錯。有需要的時候會再回購。
1,貨品包裝完整妥善，出貨迅速，價格合理，cp值不錯。有需要的時候會再回購。
1,貨品包裝完整妥善，出貨迅速，價格合理，cp值不錯。有需要的時候會再回購。
1,貨品包裝完整妥善，出貨迅速，價格合理，cp值不錯。有需要的時候會再回購。
1,貨品包裝完整妥善，出貨迅速，價格合理，cp值不錯。有需要的時候會再回購。
1,貨品包裝完整妥善，出貨迅速，價格合理，cp值不錯。有需要的時候會再回購。
1,貨品包裝完整妥善，出貨迅速，價格合理，cp值不錯。有需要的時候會再回購。
1,貨品包裝完整妥善，出貨迅速，價格合理，cp值不錯。有需要的時候會再回購。
1,貨品包裝完整妥善，出貨迅速，價格合理，cp值不錯。有需要的時候會再回購。
1,貨品包裝完整妥善，出貨迅速，價格合理，cp值不錯。有需要的時候會再回購。
1,"貨物已經收到,交貨速度快,產品有很好的外箱保護,CP值超讚的."
1,袋袋分裝，出貨快速。完全錯估份量，地瓜有夠多！等等就蒸來吃！
1,處理寄貨&運送速度非常快，蔬菜很漂亮，保鮮處理佳，有需求會再回購！
1,處理寄送快速，而且好好吃！讚
1,聊聊回覆速度很快，出貨也很快。再次回購，蔬菜們都很新鮮，謝謝老闆幫忙把雞腿切塊很方便
1,聊聊回覆速度很快，出貨也很快。再次回購，蔬菜們都很新鮮，謝謝老闆幫忙把雞腿切塊很方便
1,聊聊回覆速度很快，出貨也很快。再次回購，蔬菜們都很新鮮，謝謝老闆幫忙把雞腿切塊很方便
1,聊聊回覆速度很快，出貨也很快。再次回購，蔬菜們都很新鮮，謝謝老闆幫忙把雞腿切塊很方便
1,聊聊回覆速度很快，出貨也很快。再次回購，蔬菜們都很新鮮，謝謝老闆幫忙把雞腿切塊很方便
1,習慣在這裡購買生菜了，品質有保證^n謝謝老闆的小贈品^n貓咪小盤子女兒很喜歡💕一看到就說要😆
1,終於有少份量的冷凍蔬菜了^n運費也很合理👍👍👍👍^n以後會想回購
1,終於有少份量的冷凍蔬菜了^n運費也很合理👍👍👍👍^n以後會想回購
1,終於收到期待的絲瓜啦！但是7-11很扯 ，送十天才到，賣家非常好心與付責任啊！全額賠償負責喔！從來沒有遇過這樣優質的賣家啊！大家應該多多來購買啊！要多多支持台灣優質小農啊！讚👍讚👍
1,終於收到期待中的蔬菜啦！好開心啊🥳啊！謝謝賣家喔！也謝謝賣家有送小黃瓜🥒喔！真是好賣家啊！謝謝你們
1,終於收到期待中的蔬菜啦！好開心啊🥳啊！謝謝賣家喔！也謝謝賣家有送小黃瓜🥒喔！真是好賣家啊！謝謝你們
1,終於收到期待中的蔬菜啦！好開心啊🥳啊！謝謝賣家啊！出貨速度好快啊！是很貼心的賣家喔！讚👍
1,終於收到期待中的蔬菜🥬啦！好開心啊🥳啊！賣家還有送贈品啊！真是太貼心啦！是很好的賣家啊！大家趕快來買啊！
1,終於收到期待中的蔬菜🥬啦！好開心啊🥳啊！賣家還有送贈品啊！真是太貼心啦！是很好的賣家啊！大家趕快來買啊！
1,終於收到期待中的蔬菜🥬啦！好開心啊🥳啊！賣家出貨速度超快的啊！品質也很好👍！大家可以多多訂購喔！謝謝你們
1,終於收到期待中的蔬菜🥬啦！好開心啊🥳啊！賣家出貨速度超快的啊！品質也很好👍！大家可以多多訂購喔！謝謝你們
1,終於收到期待中的菜啦！好開心啊🥳啊！謝謝賣家，賣家辛苦了！很棒棒的賣家喔！大家可以多多來訂購囉！
1,終於收到期待中的絲瓜啦！好開心啊🥳啊！謝謝賣家！還貼心的送小黃瓜🥒！真的是很好的賣家！會支持你們的蔬菜🥬！加油💪
1,終於收到期待中的絲瓜啦！好開心啊🥳啊！這是女兒愛吃的菜菜喔！如果好吃，應該會繼續回購喔！謝謝賣家，你們也辛苦啦！
1,終於又有菜可以買了，菜長得慢只能耐心等，新鮮好吃非常值得等待。
1,第四次回購^n青菜/生菜 新鮮 漂亮^n家人 朋友 也跟著下訂
1,第三次回購大江生鮮了，這裡有799全家冷凍超取免運超級方便的。
1,第三次回購了，物美價廉，快速出貨，食品好吃新鮮，cp值高，會再回購的，先吃完他
1,第三次回購，謝謝老闆。
1,第三次回購，賣家出貨迅速，包裝完整，商品很好，謝謝好賣家。祝你生意興隆👍👍👍👍🥰
1,第三次回購，賣家出貨迅速，包裝完整，商品很好，謝謝好賣家。祝你生意興隆👍👍👍👍🥰
1,第三次回購，賣家出貨迅速，包裝完整，商品很好，謝謝好賣家。祝你生意興隆👍👍👍👍🥰
1,第三次回購，物美價廉，cp值高，出貨速度很快，超讚服務態度，有需求會再回購
1,第三次回購，物美價廉，cp值高，出貨速度很快，超讚服務態度，有需求會再回購
1,第三次回購，每次品質都很棒。
1,第三次回購 地瓜好吃又新鮮 老闆賣的地瓜品質好 紫地瓜好吃 牛奶地瓜也好吃又好甜 謝謝
1,第三次回購 地瓜好吃又新鮮 老闆賣的地瓜品質好 紫地瓜好吃 牛奶地瓜也好吃又好甜 謝謝
1,第三次回購 地瓜好吃又新鮮 老闆賣的地瓜品質好 紫地瓜好吃 牛奶地瓜也好吃又好甜 謝謝
1,第三次回購 地瓜好吃又新鮮 老闆賣的地瓜品質好 紫地瓜好吃 牛奶地瓜也好吃又好甜 謝謝
1,第三次回購 地瓜好吃又新鮮 老闆賣的地瓜品質好 紫地瓜好吃 牛奶地瓜也好吃又好甜 謝謝
1,第三次回購 生菜非常新鮮 漂亮^n店家回應快速 友善
1,第二次購買了～品質一樣很棒！！
1,第二次購買了，這次出貨比第一次快，雖然感覺這次品質沒有第一次的新鮮度，但玉米蠻甜的
1,第二次購買了，這次出貨比第一次快，雖然感覺這次品質沒有第一次的新鮮度，但玉米蠻甜的
1,第二次購買了，這次出貨比第一次快，雖然感覺這次品質沒有第一次的新鮮度，但玉米蠻甜的
1,第二次購買了，這次出貨比第一次快，雖然感覺這次品質沒有第一次的新鮮度，但玉米筍蠻甜的
1,第二次購買了，真的很方便^n生菜品質很不錯^n賣家也很好👍🏻有問題都能幫我即時解決😊
1,第二次購買了 賣家出貨速度不止快 蔬菜品質也非常好非常新鮮^n上次送口罩這次送酒精噴瓶 很貼心的賣家
1,第二次購買了 賣家出貨速度不止快 蔬菜品質也非常好非常新鮮^n上次送口罩這次送酒精噴瓶 很貼心的賣家
1,第二次購買了 賣家出貨速度不止快 蔬菜品質也非常好非常新鮮^n上次送口罩這次送酒精噴瓶 很貼心的賣家
1,第二次購買了 因為非常新鮮 服務也非常好 以後也還會繼續購買 感謝老闆辛苦種植這麼好吃的生菜 一家人都很喜歡 謝謝您👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼👏🏻👏🏻👏🏻👏🏻👏🏻
1,第二次購買~我想未來就固定買大叔的蔬菜和肉品囉！品質讓我再次驚艷，送貨非常準時，服務積極又親切，極力推薦！
1,第二次購買~我想未來就固定買大叔的蔬菜和肉品囉！品質讓我再次驚艷，送貨非常準時，服務積極又親切，極力推薦！
1,第二次購買~我想未來就固定買大叔的蔬菜和肉品囉！品質讓我再次驚艷，送貨非常準時，服務積極又親切，極力推薦！
1,第二次購買~我想未來就固定買大叔的蔬菜和肉品囉！品質讓我再次驚艷，送貨非常準時，服務積極又親切，極力推薦！
1,第二次購買~我想未來就固定買大叔的蔬菜和肉品囉！品質讓我再次驚艷，送貨非常準時，服務積極又親切，極力推薦！
1,第二次購買~我想未來就固定買大叔的蔬菜和肉品囉！品質讓我再次驚艷，送貨非常準時，服務積極又親切，極力推薦！
1,第二次購買~我想未來就固定買大叔的蔬菜和肉品囉！品質讓我再次驚艷，送貨非常準時，服務積極又親切，極力推薦！
1,第二次購買^n服務親切包裝細心^n出貨速度超快真的很Q甜^n家人很喜歡吃完還會再度購買
1,第二次購買，很新鮮，物美價廉，而且貨到時正好原本買的吃完了，時間剛剛好！！！超讚！！！還有送兩棵櫻桃蘿蔔，很可愛！！！謝謝您！！！
1,第二次購買，不錯
1,第二次購買，大叔的莧菜很嫩很好吃，非常推薦。
1,第二次回購了超級快速出貨品質良好超級甜吃完會在訂購
1,第二次回購了，蔬菜很新鮮好吃^n而且賣家都用真空包裝 所以是可以放至少2星期^n第二次回購買滿10包，賣家還送了一些我從來沒有訂過的蔬菜，真的很大心
1,第二次回購了，蔬菜很新鮮好吃^n而且賣家都用真空包裝 所以是可以放至少2星期^n第二次回購買滿10包，賣家還送了一些我從來沒有訂過的蔬菜，真的很大心
1,第二次回購了，蔬菜很新鮮好吃^n而且賣家都用真空包裝 所以是可以放至少2星期^n第二次回購買滿10包，賣家還送了一些我從來沒有訂過的蔬菜，真的很大心
1,第二次回購了，蔬菜很新鮮好吃^n而且賣家都用真空包裝 所以是可以放至少2星期^n第二次回購買滿10包，賣家還送了一些我從來沒有訂過的蔬菜，真的很大心
1,第二次回購了，生菜新鮮又好吃，配送速度快，每天吃飯時間心情很愉悅🥰
1,第二次回購了，生菜新鮮又好吃，配送速度快，每天吃飯時間心情很愉悅🥰
1,第二次回購了，生菜新鮮又好吃，配送速度快，每天吃飯時間心情很愉悅🥰
1,第二次回購了，生菜商品一樣新鮮乾淨，值得等待，滿足防疫期間無法外出用餐的我們，真的超級讚，是個好的賣場，大家可以放心安心的選購。
1,第二次回購。而且這次是包月。^n品質還是非常有水準。^n太喜歡吃生菜包肉。^n好在有這個賣場，有多種韓式生菜搭配。^n剩下的三週麻煩了。感謝
1,第二次回購.出貨快，份量足，新鮮.^n菜很耐放，放入保鮮盒冰了超過一個禮拜，還是很新鮮.
1,第二次回購，謝謝貼心的賣家，蔬菜的品質都很好，出貨速度也很快！👍
1,第二次回購，發貨前、後主動告知商品狀況與進度，出貨速度快速，商品外包裝完整。
1,第二次回購，收到馬上開吃，哈哈
1,第二次回購，好喜歡這小農的絲瓜，超甜，不瓜，吃得出來的新鮮。
1,第二次回購，玉米新鮮好吃，大力推薦。
1,第二次回購（品質、包裝、數量都正確無誤）最重要的是配送服務真的是好的沒話說👍🏻真慶幸我住新北😆才能享有更優質的服務，非常推薦大家安心選購喔！
1,第二次回購（品質、包裝、數量都正確無誤）最重要的是配送服務真的是好的沒話說👍🏻真慶幸我住新北😆才能享有更優質的服務，非常推薦大家安心選購喔！
1,第二次回購（品質、包裝、數量都正確無誤）最重要的是配送服務真的是好的沒話說👍🏻真慶幸我住新北😆才能享有更優質的服務，非常推薦大家安心選購喔！
1,第二次回購（品質、包裝、數量都正確無誤）最重要的是配送服務真的是好的沒話說👍🏻真慶幸我住新北😆才能享有更優質的服務，非常推薦大家安心選購喔！
1,第二次回購！品質跟出貨速度都超棒！
1,第二次回購！好吃～👍🏻
1,第二次回購 寄貨迅速 冷凍庫塞滿滿了，先清第一次庫存，再品嚐第二次購買的 感謝
1,第二次回購 寄貨迅速 冷凍庫塞滿滿了，先清第一次庫存，再品嚐第二次購買的 感謝
1,第二次回購 寄貨迅速 冷凍庫塞滿滿了，先清第一次庫存，再品嚐第二次購買的 感謝
1,第二次回購
1,第二次回夠了老闆的身材真的很新鮮又很乾淨，每每吃上烤肉配上生菜都讓人有一種很清爽的感覺，我想會常常光顧因為多吃蔬菜對身體好！又難得碰上這麼完美的品質
1,第一次購買體驗很棒棒，感謝送貨的姊姊~~辛苦了^n第一次買網購蛤蜊還是活的!!! 真的太棒了  菜也都很新鮮很漂亮^n唯一的缺點就是塑膠袋太多了~如果可以減量的話會更棒棒^n還會持續購買^^
1,第一次購買體驗很棒棒，感謝送貨的姊姊~~辛苦了^n第一次買網購蛤蜊還是活的!!! 真的太棒了  菜也都很新鮮很漂亮^n唯一的缺點就是塑膠袋太多了~如果可以減量的話會更棒棒^n還會持續購買^^
1,第一次購買體驗很棒棒，感謝送貨的姊姊~~辛苦了^n第一次買網購蛤蜊還是活的!!! 真的太棒了  菜也都很新鮮很漂亮^n唯一的缺點就是塑膠袋太多了~如果可以減量的話會更棒棒^n還會持續購買^^
1,第一次購買體驗很棒棒，感謝送貨的姊姊~~辛苦了^n第一次買網購蛤蜊還是活的!!! 真的太棒了  菜也都很新鮮很漂亮^n唯一的缺點就是塑膠袋太多了~如果可以減量的話會更棒棒^n還會持續購買^^
1,第一次購買體驗很棒棒，感謝送貨的姊姊~~辛苦了^n第一次買網購蛤蜊還是活的!!! 真的太棒了  菜也都很新鮮很漂亮^n唯一的缺點就是塑膠袋太多了~如果可以減量的話會更棒棒^n還會持續購買^^
1,第一次購買體驗很棒棒，感謝送貨的姊姊~~辛苦了^n第一次買網購蛤蜊還是活的!!! 真的太棒了  菜也都很新鮮很漂亮^n唯一的缺點就是塑膠袋太多了~如果可以減量的話會更棒棒^n還會持續購買^^
1,第一次購買體驗很棒棒，感謝送貨的姊姊~~辛苦了^n第一次買網購蛤蜊還是活的!!! 真的太棒了  菜也都很新鮮很漂亮^n唯一的缺點就是塑膠袋太多了~如果可以減量的話會更棒棒^n還會持續購買^^
1,第一次購買新鮮的芝麻葉 看起來葉片都很新鮮 份量也不少 還會想回購 
1,第一次購買這個賣家的商品^n剛取回包裹，檢查品項與數量皆無誤^n好吃的話，會考慮再回購！
1,第一次購買商品抱持著試水溫的心情期待物品的到來，收到貨後迫不及待開啟發現實在太棒了！物超所值✨^n^n質感非常高級🥰超級物超所值🙌🏻🙌🏻🙌🏻^n^n老闆謝謝你們的用心讓大家能買到這麼棒的商品❤️‍🔥
1,第一次購買商品抱持著試水溫的心情期待物品的到來，收到貨後迫不及待開啟發現實在太棒了！物超所值✨^n^n質感非常高級🥰超級物超所值🙌🏻🙌🏻🙌🏻^n^n老闆謝謝你們的用心讓大家能買到這麼棒的商品❤️‍🔥
1,第一次購買紅蘿蔔，看到外皮上的土，感覺就蠻新鮮的，切的時候，聞得到新鮮紅蘿蔔的味道喔
1,第一次購買很滿意，每樣東西都包裝的很好，番茄品質優～客服聯絡回覆也很快，等吃完會再來購買
1,第一次購買很滿意，每樣東西都包裝的很好，客服聯絡回覆也很快，等吃完會再來購買
1,第一次購買此賣場農產品，賣家滿積極聯絡，宅配也很快速，玉米、玉米筍、地瓜們品項都很好！
1,第一次購買此賣場農產品，賣家滿積極聯絡，宅配也很快速，玉米、玉米筍、地瓜們品項都很好！
1,第一次購買此賣場農產品，賣家滿積極聯絡，宅配也很快速，玉米、玉米筍、地瓜們品項都很好！
1,第一次購買此賣場農產品，賣家滿積極聯絡，宅配也很快速，玉米、玉米筍、地瓜們品項都很好！
1,第一次購買此賣場農產品，賣家滿積極聯絡，宅配也很快速，玉米、玉米筍、地瓜們品項都很好！
1,第一次購買此賣場農產品，賣家滿積極聯絡，宅配也很快速，玉米、玉米筍、地瓜們品項都很好！
1,第一次購買此賣場農產品，賣家滿積極聯絡，宅配也很快速，玉米、玉米筍、地瓜們品項都很好！
1,第一次購買此賣家！商品完好無缺～出貨速度可以～賣家商品多～價格合理～有需要會再回歸其他商品
1,第一次購買～商品的價格跟品質我都很喜歡！^n希望還會再有優惠！會再次回購👍
1,第一次購買^n賣家發貨速度很快、包裝的也很完整、青菜品質也不錯、下次會再回購
1,第一次購買^n有很多品項是外面不容易買到的^n只有在餐廳吃過^n所以買了很多品項來試試^n吃起來口感都比大賣場賣的生菜好吃^n脆嫩脆嫩的👍
1,第一次購買^n有很多品項是外面不容易買到的^n只有在餐廳吃過^n所以買了很多品項來試試^n吃起來口感都比大賣場賣的生菜好吃^n脆嫩脆嫩的👍
1,第一次購買^n有很多品項是外面不容易買到的^n只有在餐廳吃過^n所以買了很多品項來試試^n吃起來口感都比大賣場賣的生菜好吃^n脆嫩脆嫩的👍
1,第一次購買^n有很多品項是外面不容易買到的^n只有在餐廳吃過^n所以買了很多品項來試試^n吃起來口感都比大賣場賣的生菜好吃^n脆嫩脆嫩的👍
1,第一次購買^n有很多品項是外面不容易買到的^n只有在餐廳吃過^n所以買了很多品項來試試^n吃起來口感都比大賣場賣的生菜好吃^n脆嫩脆嫩的👍
1,第一次購買^n有很多品項是外面不容易買到的^n只有在餐廳吃過^n所以買了很多品項來試試^n吃起來口感都比大賣場賣的生菜好吃^n脆嫩脆嫩的👍
1,第一次購買^n因為看到蔬菜種類非常多^n收到果然是很新鮮很乾淨 比在超市買的還OK^n會回購的！
1,第一次購買^n因為看到蔬菜種類非常多^n收到果然是很新鮮很乾淨 比在超市買的還OK^n會回購的！
1,第一次購買^n因為看到蔬菜種類非常多^n收到果然是很新鮮很乾淨 比在超市買的還OK^n會回購的！
1,第一次購買^n因為看到蔬菜種類非常多^n收到果然是很新鮮很乾淨 比在超市買的還OK^n會回購的！
1,第一次購買^n因為看到蔬菜種類非常多^n收到果然是很新鮮很乾淨 比在超市買的還OK^n會回購的！
1,第一次購買^n因為看到蔬菜種類非常多^n收到果然是很新鮮很乾淨 比在超市買的還OK^n會回購的！
1,第一次購買^n因為看到蔬菜種類非常多^n收到果然是很新鮮很乾淨 比在超市買的還OK^n會回購的！
1,第一次購買^n因為看到蔬菜種類非常多^n收到果然是很新鮮很乾淨 比在超市買的還OK^n會回購的！
1,第一次購買，價量都很好，會再回購！
1,第一次購買，買了滿滿一大箱^n包裝的很確實^n也有標示每種菜名^n如果還有需要會再回購的👍🏻
1,第一次購買，菜非常的漂亮和新鮮👍，客服跟送貨人員都很有禮貌，吃完很大機會會再回購，謝謝賣家送的小禮物😁
1,第一次購買，菜非常的漂亮和新鮮👍，客服跟送貨人員都很有禮貌，吃完很大機會會再回購，謝謝賣家送的小禮物😁
1,第一次購買，菜非常的漂亮和新鮮👍，客服跟送貨人員都很有禮貌，吃完很大機會會再回購，謝謝賣家送的小禮物😁
1,第一次購買，菜非常的漂亮和新鮮👍，客服跟送貨人員都很有禮貌，吃完很大機會會再回購，謝謝賣家送的小禮物😁
1,第一次購買，菜非常的漂亮和新鮮👍，客服跟送貨人員都很有禮貌，吃完很大機會會再回購，謝謝賣家送的小禮物😁
1,第一次購買，菜非常的漂亮和新鮮👍，客服跟送貨人員都很有禮貌，吃完很大機會會再回購，謝謝賣家送的小禮物😁
1,第一次購買，菜非常的漂亮和新鮮👍，客服跟送貨人員都很有禮貌，吃完很大機會會再回購，謝謝賣家送的小禮物😁
1,第一次購買，菜非常的漂亮和新鮮👍，客服跟送貨人員都很有禮貌，吃完很大機會會再回購，謝謝賣家送的小禮物😁
1,第一次購買，商品包裝很好，品質新鮮，寄件快速，老闆還送了一個可愛的喵盤。會再回購
1,第一次購買，原本擔心蔬菜不新鮮，但收到產品之後就成為忠實顧客了，每件產品都很用心包裝，看起來乾淨又衛生，蔬菜也都非常新鮮，一定會繼續回購。
1,第一次購買，原本擔心蔬菜不新鮮，但收到產品之後就成為忠實顧客了，每件產品都很用心包裝，看起來乾淨又衛生，蔬菜也都非常新鮮，一定會繼續回購。
1,第一次購買，品質好，買家態度也很好
1,第一次購買，非常滿意。生菜新鮮脆嫩。今日下單，隔日出貨，並主動告知宅配單號，售後服務非常到位，很棒的購物體驗
1,第一次購買，芝麻葉包烤肉真的是超好吃...芝麻葉每片又大又新鮮，品質超優，獨特的香氣和烤肉好搭!下次會再回購
1,第一次購買，到貨快，內外箱包裝都完整，蔬菜新鮮沒有爛葉，會再回購👍
1,第一次購買，每樣菜和食品都很新鮮好吃，而且包裝的非常好，是很優質的賣家，下次有機會還會再購買。
1,第一次購買，每樣菜和食品都很新鮮好吃，而且包裝的非常好，是很優質的賣家，下次有機會還會再購買。
1,第一次購買，每樣菜和食品都很新鮮好吃，而且包裝的非常好，是很優質的賣家，下次有機會還會再購買。
1,第一次購買，每樣菜和食品都很新鮮好吃，而且包裝的非常好，是很優質的賣家，下次有機會還會再購買。
1,第一次購買，每樣菜和食品都很新鮮好吃，而且包裝的非常好，是很優質的賣家，下次有機會還會再購買。
1,第一次購買，有優惠券可以折扣，份量都是一人份左右，自己煮很方便，又可以超商冷凍取貨，滿額還有贈送小禮物跟蔥花～好吃的話會再回購的！
1,第一次購買，生菜比較小片，但是份量很多，而且生菜很新鮮！下次家裡吃烤肉，會再次購買
1,第一次購買，玉米非常香甜好吃^n裡面有蟲，活力很好，清潔的時候要注意
1,"第一次購買,出貨迅速到貨快,所買的商品新鮮漂亮,價格公道,品質不錯,下次有需要會再訂購."
1,第一次購買，不敢買太多，感謝下單後，店家馬上出貨，西洋芹很新鮮，會再次回購，謝謝🙏
1,第一次購買， 寄貨迅速，物品正確，還沒有試吃其他的，但是肉片還可以， 不會煮一煮變黑， 謝謝賣家送我試吃的物品。🥰
1,第一次購買！賣家出貨非常快速，海鮮冷凍非常好，沒有退冰現象，真空保存可到明年！^n颱風來襲，買好買滿，也不需要去傳統市場群聚，曝露在染疫風險！食材若新鮮會再回購！
1,第一次嘗試購買，剛好有免運特價！吃起來非常的嫩，非常好吃，下次有機會再購買 (⁎⁍̴̛ᴗ⁍̴̛⁎)
1,第一次跟大叔購買，因為沒有在蝦皮買過冷藏商品，本來有點擔心，收到還不錯喔，需要會在回購的😁
1,第一次買濕蒜頭，皮很好剝開，加奶油用烤蒜頭，很好吃😋滿大顆的
1,第一次買這種生菜，老闆將菜葉整理成一片片，很怕葉子會軟爛，想不到更方便也非常新鮮，非常好吃，很試合包肉吃，早餐吃很方便，小孩接受度很高👍，超推薦，下次會再回購
1,第一次買冷凍蔬菜，平常都買即食料理，希望冷凍蔬菜能好吃，這樣飲食的蔬菜來源就方便多了，等等要研究一下冷凍蔬菜怎麼吃。
1,第一次買切好的洋蔥，是為了方便煮東西，還沒吃過不知道味道如何，但是出貨速度、包裝完整，先給好評。
1,第一次買，賣家寄貨速度快，出貨還會提醒^n希望以後還有機會可以購買
1,第一次買，超快出貨速度，品質也很棒^n還送超可愛小禮物
1,第一次買，超快出貨速度，品質也很棒^n還送超可愛小禮物
1,第一次買，近期來吃吃看，如果和生鮮吃起來沒差我就會回購！很愛玉米筍！
1,第一次買，每個都買一點，非常得好，謝謝
1,第一次買 買到黑寶水果+彩虹糯米 下單沒多久賣家就聊聊聯絡 也如賣家所說隔天出貨 再隔天我就收到了 剛才拆開~超級美!! 謝謝
1,第一次透過大叔嚴選採買，非常驚喜。下單後很快聯繫運送事宜，也幫忙配合送貨時間，下單後隔天就收到了。裝箱非常完善、乾淨，蔬菜每一包都很美、新鮮、份量足，開箱看到後真的心情很好，非常推薦！
1,第一次透過大叔嚴選採買，非常驚喜。下單後很快聯繫運送事宜，也幫忙配合送貨時間，下單後隔天就收到了。裝箱非常完善、乾淨，蔬菜每一包都很美、新鮮、份量足，開箱看到後真的心情很好，非常推薦！
1,第一次訂這間^n訂了很多肉跟玉米^n都是真空包裝^n感覺還不錯^n感謝附贈品一個真空包裝的口罩！^n祈禱武漢肺炎趕快結束！
1,第一次訂大家愛上了奶油萵苣，這次大家除了綜合還多加一包奶油!
1,第一次在蝦皮購買蔬菜🥬和肉品～喜歡～^n肉品菜類都很新鮮～^n推薦大家購買～^n謝謝店家🫶🏻
1,第一次在蝦皮購買蔬菜🥬和肉品～喜歡～^n肉品菜類都很新鮮～^n推薦大家購買～^n謝謝店家🫶🏻
1,第一次在蝦皮找生鮮賣場就遇到很棒的賣家，耐心回覆問題，出貨快速，食材一包一包的擺放在箱子，衛生乾淨、收納冰箱很方便👍
1,第一次在蝦皮找生鮮賣場就遇到很棒的賣家，耐心回覆問題，出貨快速，食材一包一包的擺放在箱子，衛生乾淨、收納冰箱很方便👍
1,第一次在蝦皮找生鮮賣場就遇到很棒的賣家，耐心回覆問題，出貨快速，食材一包一包的擺放在箱子，衛生乾淨、收納冰箱很方便👍
1,第一次在蝦皮找生鮮賣場就遇到很棒的賣家，耐心回覆問題，出貨快速，食材一包一包的擺放在箱子，衛生乾淨、收納冰箱很方便👍
1,第一次在蝦皮找生鮮賣場就遇到很棒的賣家，耐心回覆問題，出貨快速，食材一包一包的擺放在箱子，衛生乾淨、收納冰箱很方便👍
1,第一次在蝦皮找生鮮賣場就遇到很棒的賣家，耐心回覆問題，出貨快速，食材一包一包的擺放在箱子，衛生乾淨、收納冰箱很方便👍
1,第一次在網路購買農產品，效果超乎想像的好，某品種玉米筍連葉子都有，感覺很新鮮，只是混買好幾項品種商品，不知道誰是誰，但都好吃
