label,product_SKU,
3717,賣家有問必答，回覆還算快速，玉米很新鮮，賣家分享煮玉米的水很營養帶豐富花青素，喝起來略帶鹹味，玉米本身略有甜味，還不錯👍,['']
3718,雖然只有16根感覺有點貴，但是口味不錯，適合喜歡嘗鮮的我！！,['']
3719,非常棒的商家，出貨快，品質優，超讚👍吃完還會再回購,['']
3720,好吃,['']
3721,糯米和水果包裝時如果可以分一下，買家才可以第一時間做分類，除了大小有些不同外，外觀真的很難分辨,['']
3722,服務親切，寄件迅速。冷藏宅配，玉米品質良好。,['']
3723,東西好吃但建議下次要用塑膠袋分裝二種玉米因為我們不是農夫用沒辦法分辦出來,[None]
3724,,['']
3725,,['']
3726,,['']
3727,,['']
3728,,['']
3729,,['']
3730,,['']
3731,,['']
3732,,['']
3733,,['']
3734,,['']
3735,,['']
3736,,['']
3737,,['']
3738,,['']
3739,,['']
3740,,[None]
3741,,['']
3742,飽滿美味，送來冷藏宅配、看起來很新鮮，超讚賣家，免運費又快到貨👍👍👍特推,['']
3743,物美價廉，很滿意，發貨特別快，玉米也很新鮮，謝謝！,['']
3744,一如既往的好吃，謝謝老闆！,['']
3745,,['']
3746,,['']
3747,,[None]
3748,,['']
3749,,['']
3750,不予置評了，給了兩次機會，都是不同問題，直接在市場買還比較新鮮❌❌❌❌❌,['']
3751,地瓜的品質都非常非常非常棒！ 不回購真的對不起自己！！ 而且都非常新鮮，收到的時候雖然有些泥土但是完全沒有發芽！ 烤來吃質地也非常非常好吃柔軟、各種不同的地瓜都各有不同的滋味❤️超棒！,['']
3752,第一次購買此賣場農產品，賣家滿積極聯絡，宅配也很快速，玉米、玉米筍、地瓜們品項都很好！,['']
3753,主動聯繫、說明清楚、品項良好、交易誠信、會期待回購的好賣場。,['']
3754,,['']
3755,收到超漂亮，超好吃，真棒,['']
3756,很好的買家，很優的產品,['']
3757,,['']
3758,,['']
3759,,['']
3760,,['']
3761,,['']
3762,,['']
3763,,['']
3764,,['']
3765,,['']
3766,,['']
3767,,['']
3768,,['']
3769,,['']
3770,,['']
3771,,['']
3772,,['']
3773,,['']
3774,,['']
3775,,['']
3776,,['']
3777,,['']
3778,品質:讚，同事看到都說很大朵很新鮮^n^n到貨快，但收到有點驚訝，因為誤以為是1公斤裝的，分裝有點麻煩，若有分成1公斤裝會更方便哦,['']
3779,商品價格合理^n送貨速度飛速^n非常快^n非常棒^n賣家親切又貼心^n下次會再回購👍👍👍👍,['']
3780,又快又好,['']
3781,口味:清脆爽口^n品質:😅😅 最近這兩次收到的梗有點太多太大了⋯要出餐給客人損耗有點大^n場合:餐廳^n^n很棒呦！,['']
3782,品質不錯,['']
3783,出貨快速 足斤足兩，吃吃看再來補感言,['']
3784,,['']
3785,,['']
3786,,['']
3787,,['']
3788,,['']
3789,,['']
3790,,['']
3791,,['']
3792,,['']
3793,,['']
3794,,['']
3795,,['']
3796,,['']
3797,,['']
3798,,['']
3799,,['']
3800,,['']
3801,,['']
3802,,['']
3803,,['']
3804,口味:讚！^n品質:新鮮！^n^n很讚的CP質，回購多次,['']
3805,品質:讚！,['']
3806,品質:新鮮,['']
3807,品質:新鮮,['']
3808,好好吃～好鮮甜的玉米筍呦！,[None]
3809,,['']
3810,,['']
3811,,['']
3812,,['']
3813,,['']
3814,,['']
3815,,['']
3816,,['']
3817,,['']
3818,,[None]
3819,,['']
3820,,['']
3821,,['']
3822,收到新鮮的黃玉米跟水果玉米了，第一次購買水果玉米很期待它的口感，好吃會再次回購，謝謝,['']
3823,老闆，您種的玉米真的很好吃，水果玉米生吃也很讚，新鮮品質，謝謝老闆用心,['']
3824,新鮮好吃！,['']
3825,,['']
3826,,['']
3827,,['']
3828,,['']
3829,出貨快速，包裝細心，價格划算，商品品質良好，實品跟圖片一樣沒有落差。,[None]
3830,,['']
3831,,['']
3832,,['']
3833,寄件迅速，價格合理，品質優良。地瓜滿滿花青素且香甜，有機會會再度回購。,['']
3834,下訂後，通知才告知沒貨！改其他代替，訂了5種只來三種。,['']
3835,,['']
3836,,['']
3837,,['']
3838,,['']
3839,雖然收到的時候^n有一些地瓜上面有一個洞一個洞的^n但出貨速度算快  吃起來口感也不錯^n,[None]
3840,,[None]
3841,,[None]
3842,,['']
3843,,[None]
3844,玉米很新鮮，會一直回購,['']
3845,,['']
3846,,['']
3847,,['']
3848,品質很優！出貨速度也很快！^n馬上訂購！馬上就到～^n服務也很親切，還會持續回購～,[None]
3849,,['']
3850,,['']
3851,,['']
3852,實在是有夠好吃的^n出貨速度快之外^n還超級甜！！^n真的超甜沒在唬^n太愛這個賣家了❤️,['']
3853,非常好吃，買了一箱，中秋烤肉大家都超愛，小孩挑食 居然一次可以吃掉三隻，兩天全吃光，太棒了👏🏼,['']
3854,口味:新鮮香甜^n品質:很棒,['']
3855,玉米幾乎都是發育不良的,['']
3856,出貨快速 到貨時物流也會細心提醒^n玉米很新鮮又好吃 值得購買,['']
3857,,['']
3858,,['']
3859,,['']
3860,,['']
3861,,['']
3862,優質廠家，新鮮好吃,['']
3863,,['']
3864,,['']
3865,,['']
3866,,['']
3867,,['']
3868,,['']
3869,,['']
3870,,['']
3871,夏天而言發送運輸上算是很用心^n打開後糯米玉米放上端糯米玉米^n非常飽滿看了就覺得極為美味感^n但下端的白玉米瘦干狀老實說沒糯米玉米吸引人撥開是還好玉米粒尚可希望煮後會讓我另眼想看,['']
3872,謝謝，家人說玉米好吃！^n,['']
3873,,[None]
3874,,[None]
3875,回覆訊息及發貨速度都超快！^n賣家有用報紙隔開做區分^n真的是太貼心了！！！^n玉米也很新鮮！很飽滿！^n下次會再回購的👍🏽,['']
3876,,['']
3877,,['']
3878,,['']
3879,,['']
3880,,['']
3881,,['']
3882,,['']
3883,,['']
3884,玉米顆粒偏小，玉米葉片多，整支玉米個頭和調味罐差不多，幾乎每支玉米都有授粉不完全的痕跡，應該是次級品，家人沒有一個覺得買到好東西的，還好沒去防檢局做檢疫送給朋友。,['']
3885,水果玉米又小隻又蟲蛀。品質不好，可先告知不要出貨，而不是濫竽充數，給消費者的感覺很不好。還混了兩隻糯米玉米，小孩不吃。希望賣家可檢查商品品質再出貨！！我要的不是你退我次級品的差價。,['']
3886,雖大小支參雜，很甜好吃～,['']
3887,再次回購 一樣好吃又甜,[None]
3888,,['']
3889,,['']
3890,,['']
3891,出貨快。^n可惜下述原因少兩顆星：^n1，明顯腐敗大於三顆。^n2，訂中的，卻有不少是小的。^n或許買、賣雙方定義不同。^n這批吃完仍會回購，^n期待賣家改善。,['']
3892,,['']
3893,,['']
3894,,['']
3895,,['']
3896,壞掉的有三顆^n其他還不錯^n感謝快速出貨！！！,[None]
3897,超級好的賣家，地瓜又大又甜😋做芋圓跟月餅都很棒,[None]
3898,,[None]
3899,,['']
3900,出貨快速、包裝完整；也會主動告知出貨時間。可惜烤了一些但沒有出蜜偏乾，下次再試試看別的方法會不會出蜜,[None]
3901,吃起來有絲，口感不佳,['']
3902,,[None]
3903,,[None]
3904,,[None]
3905,收到商品了，謝謝。地瓜品質比上一次好，感謝賣家提供優質商品。,['']
3906,地瓜寄來也是發芽了^n本以為買ＮＧ地瓜只是裂果^n沒想到切開內部 是軟的^n吃起來口感不優^n賣家直接回應 ^nNG品 ^n就是外表NG口感也NG,['']
3907,,['']
3908,,['']
3909,,['']
3910,,['']
3911,,['']
3912,,['']
3913,,['']
3914,,['']
3915,玉米真的好鮮好Q啊！感謝賣家超快的出貨…讓我可以早早品鮮。,['']
3916,非常非常好吃喔,['']
3917,超棒的服務 超快的出貨速度 超優質的玉米 這次是再度購買 祝您的農產品大賣,['']
3918,超棒超好吃的玉米，辛苦的農夫，辛勤的栽種，謝謝您們。,['']
3919,,['']
3920,,['']
3921,,['']
3922,,['']
3923,,['']
3924,,['']
3925,,['']
3926,口味:水果玉米^n品質:佳^n場合:控土窯^n^n大致上都蠻好的，出貨也迅速，水果玉米適合如果不熟也能吃的控土窯，未來還會回購，謝謝老闆,['']
3927,口味:好吃^n品質:好吃^n場合:好吃^n^n我只有兩個字：好吃,['']
3928,口味:新鮮甜美^n品質:👍^n^n已是第三次購買了,['']
3929,口味:多汁好吃^n^n全家人都愛這個水果玉米.沒有失望.只有滿足,['']
3930,超棒的產品，有機會會再回購唷～,['']
3931,,['']
3932,,['']
3933,,['']
3934,賣家出貨超迅速，地瓜品質很不錯，不同於一般的地瓜，滿滿一整箱，烤過更好吃，還會再回購,['']
3935,這次的地瓜比較不好 打開有30%都發霉軟掉^n^n針對賣家回覆 有點疑問🤔️^n^n我知道 我買的是什麼，瑕疵品說是裂果 斷裂 但這些都是可以吃的狀況下，發霉和爛掉應該連次級品都不算，照賣家回覆如果這是正常，那消費者的角度就是不會想花錢買不能吃的東西 😂,['']
3936,,['']
3937,,['']
3938,,['']
3939,,['']
3940,直接送到家很方便，跟黑貓物流合作，商品到貨都很新鮮、完整，大熱天送貨冷度也還ok～花椰沒封很好，拿出來膠帶就開了,['青花菜']
3941,身為全職媽媽的我^n非常喜歡網購蔬果😂^n既方便又省時^n只是抱歉很懶得拍照^n打開後全冰進冰箱了^n蔬果漂亮無缺項^n下次會再回購,['青花菜']
3942,之前疫情嚴重期間，常用蝦皮超市買生鮮蔬果，最近雞蛋短缺，突然想到再利用菜壩子買買看，沒想到一下訂單第二天下午就到了，實在讓我太高興了！,['青花菜']
3943,第二次購買，蔬菜新鮮，付款後隔兩天收到，疫情嚴峻不敢出門，宅配服務很讚。,['青花菜']
3944,青花菜的花很綠很新鮮，有用塑膠袋單獨包裝，包裝很完整，品質不錯。,['青花菜']
3945,終於收到期待中的錯蔬菜🥬啦！好開心啊🥳！數量都對喔！我已經是老客戶啦！期待賣家有更多優惠活動給我們這些老客戶啊！謝謝你們,['青花菜']
3946,身為全職媽媽的我^n非常喜歡網購蔬果😂^n既方便又省時^n只是抱歉很懶得拍照^n打開後全冰進冰箱了^n蔬果漂亮無缺項^n下次會再回購,['青花菜']
3947,超讚的出貨速度 超讚的商品品質  超讚的CP值 超讚的服務^n^n出貨速度很快^n有了蝦皮生鮮超級方便^n今天下單隔天就到^n所有東西都包裝完整^n蔬菜水果很新鮮乾淨,['青花菜']
3948,出貨超快速的，因為疫情這嚴重又沒辦法回家看父母，也不希望長輩出門採買增加風險，網購真的太方便，也蠻新鮮的,['青花菜']
3949,謝謝賣家很快就寄出商品，很快就可以收到商品很開心♥️♥️♥️😍😍😍，希望下次還有機會可以跟您購買😉品質很優歐,['青花菜']
3950,"包裝完善, 菜也都沒有損傷, 可惜這次沒有大成蛋, 希望以後還會有, 菜也希望能更多樣化",['青花菜']
3951,經常網購，總有很多的評語要寫！ 花掉了我大量的時間和精力！於是我寫下了一小段話，給我覺得能拿到我五星好評的賣家的寶貝評價裡面以示感謝！,['青花菜']
3952,第一次在菜霸子買生鮮，一口氣買了15樣，用2個箱子運送得很好，還提早了30分鐘來,['青花菜']
3953,昨晚下單今天就來貨^n出貨速度一向很快有保證^n菜霸子可以說是所有蝦皮商家最有信用隔天到貨不用等^n所以從五月就固定只在這裏買菜^n喜歡包裝品質新鮮乾淨^n跟在超市買一樣還不用自己扛,['青花菜']
3954,"收到就急著噴水神然後放冰箱~忘了拍照跟賣家借一下^^""菜看起來都蠻新鮮的唷，希望吃起來也那麼新鮮!",['青花菜']
3955,超讚的出貨速度 超讚的商品品質  超讚的CP值 超讚的服務^n^n今天下單後天送到 蔬菜的新鮮度有影響,['青花菜']
3956,出貨速度很快^n有了蝦皮生鮮超級方便^n今天下單隔天就到^n所有東西都包裝完整^n蔬菜水果很新鮮乾淨,['青花菜']
3957,出貨速度很快^n超級方便中午前下單可當天晚上就到^n蔬菜水果很新鮮乾淨^n品質很好可以放心買,['青花菜']
3958,賣家包裝無受損，^n商品品質非常優，^n用心賣家要肯定，^n品質值得要推薦，^n賣家經營好團隊，^n出貨商品有夠快，^n當之無愧好賣家！,['青花菜']
3959,,['青花菜']
3960,,['青花菜']
3961,,['青花菜']
3962,,['青花菜']
3963,,['青花菜']
3964,,['青花菜']
3965,,['青花菜']
3966,,['青花菜']
3967,,['青花菜']
3968,,['青花菜']
3969,,['青花菜']
3970,,['青花菜']
3971,,['青花菜']
3972,,['青花菜']
3973,,['青花菜']
3974,,['青花菜']
3975,,['青花菜']
3976,,['青花菜']
3977,,['青花菜']
3978,,['青花菜']
3979,,['青花菜']
3980,,['青花菜']
3981,,['青花菜']
3982,,['青花菜']
3983,,['青花菜']
3984,,['青花菜']
3985,,['青花菜']
3986,,['青花菜']
3987,,['青花菜']
3988,,['青花菜']
3989,,['青花菜']
3990,"包裝都良好, 沒有損傷, 小黃瓜看起來滿新鮮, 菜價不便宜, 但賣家的服務很好",['小黃瓜']
3991,"兩天後到貨了, 包裝良好, 小黃瓜也很新鮮, 以後若有折扣, 會再回購。",['小黃瓜']
3992,小黃瓜的外觀非常完整，皮很翠綠，吃起來也很清脆爽口，保存也很方便。,['小黃瓜']
3993,經常網購，總有很多的評語要寫！ 花掉了我大量的時間和精力！於是我寫下了一小段話，給我覺得能拿到我五星好評的賣家的寶貝評價裡面以示感謝！,['小黃瓜']
3994,超讚的出貨速度 超讚的商品品質  超讚的CP值 超讚的服務^n^n出貨速度很快^n有了蝦皮生鮮超級方便^n今天下單隔天就到^n所有東西都包裝完整^n蔬菜水果很新鮮乾淨,['小黃瓜']
3995,超讚的出貨速度 超讚的商品品質  超讚的CP值 超讚的服務^n^n出貨速度很快^n有了蝦皮生鮮超級方便^n今天下單隔天就到^n所有東西都包裝完整^n蔬菜水果很新鮮乾淨,['小黃瓜']
3996,這周吃了上週購買的每一樣蔬菜，真的看起來新鮮~吃起來也是新鮮美味，價格又合理，大家可以放心購買唷^O^,['小黃瓜']
3997,謝謝賣家很快就寄出商品，很快就可以收到商品很開心♥️♥️♥️😍😍😍，希望下次還有機會可以跟您購買😉品質很優歐,['小黃瓜']
3998,經常網購，總有很多的評語要寫！ 花掉了我大量的時間和精力！於是我寫下了一小段話，給我覺得能拿到我五星好評的賣家的寶貝評價裡面以示感謝！,['小黃瓜']
3999,經常網購，總有很多的評語要寫！ 花掉了我大量的時間和精力！於是我寫下了一小段話，給我覺得能拿到我五星好評的賣家的寶貝評價裡面以示感謝！,['小黃瓜']
4000,,['小黃瓜']
4001,週日下單、周三才拿到貨。比較適合家裡不缺糧的買家。商品包裝良好，但鯛魚拿到時已經退冰了，不知道還能不能吃？,['小黃瓜']
4002,經常網購，總有很多的評語要寫！ 花掉了我大量的時間和精力！於是我寫下了一小段話，給我覺得能拿到我五星好評的賣家的寶貝評價裡面以示感謝！,['小黃瓜']
4003,經常網購，總有很多的評語要寫！ 花掉了我大量的時間和精力！於是我寫下了一小段話，給我覺得能拿到我五星好評的賣家的寶貝評價裡面以示感謝！,['小黃瓜']
4004,經常網購，總有很多的評語要寫！ 花掉了我大量的時間和精力！於是我寫下了一小段話，給我覺得能拿到我五星好評的賣家的寶貝評價裡面以示感謝！,['小黃瓜']
4005,經常網購，總有很多的評語要寫！ 花掉了我大量的時間和精力！ 所以在一段時間裡，我總是不去評價或者隨便寫寫！ 但是，我又總是覺得好像有點對不住那些辛苦工作的賣家客服、倉管、老闆。 於是我寫下了一小段話，給我覺得能拿到我五星好評的賣家的寶貝評價裡面以示感謝和尊敬！ 寶貝是性價比很高的，我每次都會先試用再評價的，雖然寶貝不一定是最好的，但在同等的價位裡面絕對是表現最棒的。,['小黃瓜']
4006,各位小仙女~~~這是一個好評模板，不要看了，下面都是廢話。因為本仙女很懶，不想每次都挖空心思寫好評，所以才模仿網友的好評模板。^n來自一位懶省事的只愛購物不愛寫評論只想換積分的仙女~~~,['小黃瓜']
4007,各位小仙女~~~這是一個好評模板，不要看了，下面都是廢話。因為本仙女很懶，不想每次都挖空心思寫好評，所以才模仿網友的好評模板。,['小黃瓜']
4008,各位小仙女~~~這是一個好評模板，不要看了，下面都是廢話。因為本仙女很懶，不想每次都挖空心思寫好評，所以才模仿網友的好評模板。^n來自一位懶省事的只愛購物不愛寫評論只想換積分的仙女~~~,['小黃瓜']
4009,還是比較喜歡你們自己的物流品質，黑貓宅配會晚一天到~菜的新鮮度有受影響。,['小黃瓜']
4010,已經下單很多次^n之前葉菜類數量增加幾乎每次都可順利訂購^n今天下單隔天就到，還可自由選擇時間^n蔬菜水果雞蛋新鮮乾淨,['小黃瓜']
4011,希望本周的問題不要再發生了，還是比較喜歡你們自己的物流品質。,['小黃瓜']
4012,出貨速度很快^n有了蝦皮生鮮超級方便^n今天下單隔天就到^n所有東西都包裝完整^n蔬菜水果很新鮮乾淨,['小黃瓜']
4013,出貨速度很快^n有了蝦皮生鮮超級方便^n今天下單隔天就到^n所有東西都包裝完整^n蔬菜水果很新鮮乾淨,['小黃瓜']
4014,第一次在菜霸子買生鮮，一口氣買了15樣，用2個箱子運送得很好，還提早了30分鐘來,['小黃瓜']
4015,出貨速度很快^n有了蝦皮生鮮超級方便^n今天下單隔天就到^n所有東西都包裝完整^n蔬菜水果很新鮮乾淨,['小黃瓜']
4016,出貨速度很快^n有了蝦皮生鮮超級方便^n今天下單隔天就到^n所有東西都包裝完整^n蔬菜水果很新鮮,['小黃瓜']
4017,出貨速度很快^n有了蝦皮生鮮超級方便^n今天下單隔天就到^n所有東西都包裝完整^n蔬菜水果很新鮮乾淨,['小黃瓜']
4018,昨晚下單今天就來貨^n出貨速度一向很快有保證^n菜霸子可以說是所有蝦皮商家最有信用隔天到貨不用等^n所以從五月就固定只在這裏買菜^n喜歡包裝品質新鮮乾淨^n跟在超市買一樣還不用自己扛,['小黃瓜']
4019,謝謝賣家很快就寄出商品，很快就可以收到商品很開心♥️♥️♥️😍😍😍，希望下次還有機會可以跟您購買😉品質很優歐,['小黃瓜']
4020,謝謝賣家很快就寄出商品，很快就可以收到商品很開心♥️♥️♥️😍😍😍，希望下次還有機會可以跟您購買😉品質很優歐,['小黃瓜']
4021,出貨速度很快^n有了蝦皮生鮮超級方便^n今天下單隔天就到^n所有東西都包裝完整^n蔬菜水果很新鮮乾淨,['小黃瓜']
4022,謝謝賣家很快就寄出商品，很快就可以收到商品很開心♥️♥️♥️😍😍😍，希望下次還有機會可以跟您購買😉品質很優歐,['小黃瓜']
4023,菜霸子蔬菜新鮮好吃種類多，隔日到貨超方便。這周還買了鮮奶~好喝會續購。,['小黃瓜']
4024,"收到就急著噴水神然後放冰箱~忘了拍照跟賣家借一下^^""菜看起來都蠻新鮮的唷，希望吃起來也那麼新鮮!",['小黃瓜']
4025,超讚的出貨速度 超讚的商品品質  超讚的CP值 超讚的服務^n^n今天下單後天送到 蔬菜的新鮮度有影響,['小黃瓜']
4026,今天下單後天送到，所有東西都包裝完整，配合賣場折價券划算.,['小黃瓜']
4027,出貨速度很快超級便利^n今天下單沒幾天就到^n所有東西都包裝完整乾淨,['小黃瓜']
4028,出貨超級快速^n包裝非常完整仔細^n完全沒任何碰撞^n非常推薦優質商家👍👍👍^n可以再回購,['小黃瓜']
4029,出貨速度很快^n有了蝦皮生鮮超級方便^n今天下單隔天就到^n所有東西都包裝完整^n蔬菜水果很新鮮乾淨,['小黃瓜']
4030,出貨速度很快超級便利^n今天下單沒幾天就到^n所有東西都包裝完整乾淨,['小黃瓜']
4031,出貨速度很快超級便利^n今天下單沒幾天就到^n所有東西都包裝完整乾淨,['小黃瓜']
4032,出貨速度很快^n有了蝦皮生鮮超級方便^n今天下單隔天就到^n所有東西都包裝完整^n蔬菜水果很新鮮乾淨,['小黃瓜']
4033,出貨速度很快^n有了蝦皮生鮮超級方便^n今天下單隔天就到^n所有東西都包裝完整^n蔬菜水果很新鮮乾淨,['小黃瓜']
4034,出貨速度很快^n有了蝦皮生鮮超級方便^n今天下單隔天就到^n所有東西都包裝完整^n蔬菜水果很新鮮乾淨,['小黃瓜']
4035,出貨速度很快^n有了蝦皮生鮮超級方便^n今天下單隔天就到^n所有東西都包裝完整^n蔬菜水果很新鮮乾淨,['小黃瓜']
4036,出貨速度很快^n超級方便中午前下單可當天晚上就到^n蔬菜水果很新鮮乾淨^n品質很好可以放心買,['小黃瓜']
4037,,['小黃瓜']
4038,,['小黃瓜']
4039,,['小黃瓜']
4040,"兩天後到貨了, 包裝良好, 蕃茄也很新鮮良好, 以後若有折扣, 會再回購。",['牛心蕃茄']
4041,從平台買到蛋了，兩盒蛋好棒，物流還送上樓，不用去樓下取貨好方便！,['牛心蕃茄']
4042,牛心蕃茄還蠻大顆的，所以只有兩顆，不過都非常的新鮮，蒂頭完整果實很漂亮。,['牛心蕃茄']
4043,牛番茄也很大大概是有兩顆我已經煮來吃一顆的品質很好沒有問題推薦購買,['牛心蕃茄']
4044,身為全職媽媽的我^n非常喜歡網購蔬果😂^n既方便又省時^n只是抱歉很懶得拍照^n打開後全冰進冰箱了^n蔬果漂亮無缺項^n下次會再回購,['牛心蕃茄']
4045,謝謝賣家很快就寄出商品，很快就可以收到商品很開心♥️♥️♥️😍😍😍，希望下次還有機會可以跟您購買😉品質很優歐,['牛心蕃茄']
4046,賣家寄貨快速，是主動聯絡的好賣家，疫情期間不用出門採買很方便。,['牛心蕃茄']
4047,已經下單很多次^n之前葉菜類數量增加幾乎每次都可順利訂購^n今天下單隔天就到，還可自由選擇時間^n蔬菜水果雞蛋新鮮乾淨,['牛心蕃茄']
4048,謝謝賣家很快就寄出商品，很快就可以收到商品很開心♥️♥️♥️😍😍😍，希望下次還有機會可以跟您購買😉品質很優歐,['牛心蕃茄']
4049,出貨超級快速^n包裝非常完整仔細^n完全沒任何碰撞^n非常推薦優質商家👍👍👍^n可以再回購,['牛心蕃茄']
4050,Good,['牛心蕃茄']
4051,有一顆番茄爛掉了。,['牛心蕃茄']
4052,,['牛心蕃茄']
4053,,['牛心蕃茄']
4054,,['牛心蕃茄']
4055,,['牛心蕃茄']
4056,,['牛心蕃茄']
4057,,['牛心蕃茄']
4058,,['牛心蕃茄']
4059,,['牛心蕃茄']
4060,,['牛心蕃茄']
4061,,['牛心蕃茄']
4062,,['牛心蕃茄']
4063,,['牛心蕃茄']
4064,,['牛心蕃茄']
4065,,['牛心蕃茄']
4066,,['牛心蕃茄']
4067,,['牛心蕃茄']
4068,,['牛心蕃茄']
4069,,['牛心蕃茄']
4070,,['牛心蕃茄']
4071,,['牛心蕃茄']
4072,,['牛心蕃茄']
4073,,['牛心蕃茄']
4074,,['牛心蕃茄']
4075,,['牛心蕃茄']
4076,,['牛心蕃茄']
4077,,['牛心蕃茄']
4078,,['牛心蕃茄']
4079,,['牛心蕃茄']
4080,,['牛心蕃茄']
4081,,['牛心蕃茄']
4082,,['牛心蕃茄']
4083,,['牛心蕃茄']
4084,,['牛心蕃茄']
4085,,['牛心蕃茄']
4086,,['牛心蕃茄']
4087,,['牛心蕃茄']
4088,,['牛心蕃茄']
4089,,['牛心蕃茄']
4090,"老闆出貨速度快,包裝非常完整,食品很新鮮,值得信賴的好賣家。",['茄子']
4091,第二次購買，蔬菜新鮮，付款後隔兩天收到，疫情嚴峻不敢出門，宅配服務很讚。,['茄子']
4092,"包裝都良好, 沒有損傷, 茄子看起來滿新鮮, 菜價不便宜, 但賣家的服務很好",['茄子']
4093,身為全職媽媽的我^n非常喜歡網購蔬果😂^n既方便又省時^n只是抱歉很懶得拍照^n打開後全冰進冰箱了^n蔬果漂亮無缺項^n下次會再回購,['茄子']
4094,這周吃了上週購買的每一樣蔬菜，真的看起來新鮮~吃起來也是新鮮美味，價格又合理，大家可以放心購買唷^O^,['茄子']
4095,謝謝賣家很快就寄出商品，很快就可以收到商品很開心♥️♥️♥️😍😍😍，希望下次還有機會可以跟您購買😉品質很優歐,['茄子']
4096,謝謝賣家很快就寄出商品，很快就可以收到商品很開心♥️♥️♥️😍😍😍，希望下次還有機會可以跟您購買😉品質很優歐,['茄子']
4097,產品品質還蠻好的，賣家的出貨速度也很快，覺得物超所值，非常謝謝！超級喜歡喔～～～～,['茄子']
4098,"收到就急著噴水神然後放冰箱~忘了拍照跟賣家借一下^^""菜看起來都蠻新鮮的唷，希望吃起來也那麼新鮮!",['茄子']
4099,回購菜霸子好幾次了，品質很好很新鮮很滿意，給他們運送也很放心，大推👏，茄子第一次購買，好大一條呀！,['茄子']
4100,,['茄子']
4101,出貨速度很快^n有了蝦皮生鮮超級方便^n今天下單隔天就到^n所有東西都包裝完整^n蔬菜水果很新鮮乾淨,['茄子']
4102,出貨速度很快^n超級方便中午前下單可當天晚上就到^n蔬菜水果很新鮮乾淨^n品質很好可以放心買,['茄子']
4103,,['茄子']
4104,,['茄子']
4105,,['茄子']
4106,,['茄子']
4107,,['茄子']
4108,,['茄子']
4109,,['茄子']
4110,,['茄子']
4111,,['茄子']
4112,,['茄子']
4113,,['茄子']
4114,,['茄子']
4115,,['茄子']
4116,,['茄子']
4117,,['茄子']
4118,,['茄子']
4119,,['茄子']
4120,,['茄子']
4121,,['茄子']
4122,出貨速度很快^n有了蝦皮生鮮超級方便^n今天下單隔天就到^n所有東西都包裝完整^n蔬菜水果很新鮮乾淨~絲瓜真的很嫩很好吃^^,['絲瓜']
4123,出貨速度很快^n有了蝦皮生鮮超級方便^n今天下單隔天就到^n所有東西都包裝完整^n蔬菜水果很新鮮乾淨~絲瓜特別嫩呢好好吃^^,['絲瓜']
4124,超讚的出貨速度 超讚的商品品質  超讚的CP值 超讚的服務^n^n出貨速度很快^n有了蝦皮生鮮超級方便^n今天下單隔天就到^n所有東西都包裝完整^n蔬菜水果很新鮮乾淨,['絲瓜']
4125,超讚的出貨速度 超讚的商品品質  超讚的CP值 超讚的服務^n^n出貨速度很快^n有了蝦皮生鮮超級方便^n今天下單隔天就到^n所有東西都包裝完整^n蔬菜水果很新鮮乾淨,['絲瓜']
4126,這周吃了上週購買的每一樣蔬菜，真的看起來新鮮~吃起來也是新鮮美味，價格又合理，大家可以放心購買唷^O^,['絲瓜']
4127,還是比較喜歡你們自己的物流品質，黑貓宅配會晚一天到~菜的新鮮度有受影響。,['絲瓜']
4128,已經下單很多次^n之前葉菜類數量增加幾乎每次都可順利訂購^n今天下單隔天就到，還可自由選擇時間^n蔬菜水果雞蛋新鮮乾淨,['絲瓜']
4129,出貨速度很快^n有了蝦皮生鮮超級方便^n今天下單隔天就到^n所有東西都包裝完整^n蔬菜水果很新鮮乾淨,['絲瓜']
4130,產品品質還蠻好的，賣家的出貨速度也很快，覺得物超所值，非常謝謝！超級喜歡喔～～～～,['絲瓜']
4131,菜霸子蔬菜新鮮好吃種類多，隔日到貨超方便。這周還買了鮮奶~好喝會續購。,['絲瓜']
4132,"收到就急著噴水神然後放冰箱~忘了拍照跟賣家借一下^^""菜看起來都蠻新鮮的唷，希望吃起來也那麼新鮮!",['絲瓜']
4133,出貨速度很快超級便利^n今天下單沒幾天就到^n所有東西都包裝完整乾淨,['絲瓜']
4134,出貨速度很快^n有了蝦皮生鮮超級方便^n今天下單隔天就到^n所有東西都包裝完整^n蔬菜水果很新鮮乾淨,['絲瓜']
4135,出貨速度很快^n有了蝦皮生鮮超級方便^n今天下單隔天就到^n所有東西都包裝完整^n蔬菜水果很新鮮乾淨,['絲瓜']
4136,出貨速度很快^n有了蝦皮生鮮超級方便^n今天下單隔天就到^n所有東西都包裝完整^n蔬菜水果很新鮮乾淨,['絲瓜']
4137,,['絲瓜']
4138,,['絲瓜']
4139,,['絲瓜']
4140,,['絲瓜']
4141,,['絲瓜']
4142,,['絲瓜']
4143,,['絲瓜']
4144,,['絲瓜']
4145,,['絲瓜']
4146,,['絲瓜']
4147,,['絲瓜']
4148,,['絲瓜']
4149,,['絲瓜']
4150,,['絲瓜']
4151,,['絲瓜']
4152,,['絲瓜']
4153,,['絲瓜']
4154,,['絲瓜']
4155,,['絲瓜']
4156,,['絲瓜']
4157,,['絲瓜']
4158,,['絲瓜']
4159,,['絲瓜']
