label,itemid,
4213,18,['扁蒲']
4214,0,['櫛瓜']
4215,1,['櫛瓜']
4216,2,['櫛瓜']
4217,3,['櫛瓜']
4218,4,['櫛瓜']
4219,5,['櫛瓜']
4220,6,['櫛瓜']
4221,7,['櫛瓜']
4222,8,['櫛瓜']
4223,9,['櫛瓜']
4224,10,['櫛瓜']
4225,11,['櫛瓜']
4226,12,['櫛瓜']
4227,13,['櫛瓜']
4228,14,['櫛瓜']
4229,15,['櫛瓜']
4230,16,['櫛瓜']
4231,17,['櫛瓜']
4232,18,['櫛瓜']
4233,19,['櫛瓜']
4234,20,['櫛瓜']
4235,21,['櫛瓜']
4236,22,['櫛瓜']
4237,0,['敏豆(四季豆)']
4238,1,['敏豆(四季豆)']
4239,2,['敏豆(四季豆)']
4240,3,['敏豆(四季豆)']
4241,4,['敏豆(四季豆)']
4242,5,['敏豆(四季豆)']
4243,6,['敏豆(四季豆)']
4244,7,['敏豆(四季豆)']
4245,8,['敏豆(四季豆)']
4246,9,['敏豆(四季豆)']
4247,10,['敏豆(四季豆)']
4248,11,['敏豆(四季豆)']
4249,12,['敏豆(四季豆)']
4250,13,['敏豆(四季豆)']
4251,14,['敏豆(四季豆)']
4252,15,['敏豆(四季豆)']
4253,16,['敏豆(四季豆)']
4254,17,['敏豆(四季豆)']
4255,18,['敏豆(四季豆)']
4256,19,['敏豆(四季豆)']
4257,20,['敏豆(四季豆)']
4258,21,['敏豆(四季豆)']
4259,22,['敏豆(四季豆)']
4260,23,['敏豆(四季豆)']
4261,24,['敏豆(四季豆)']
4262,25,['敏豆(四季豆)']
4263,26,['敏豆(四季豆)']
4264,27,['敏豆(四季豆)']
4265,28,['敏豆(四季豆)']
4266,29,['敏豆(四季豆)']
4267,30,['敏豆(四季豆)']
4268,31,['敏豆(四季豆)']
4269,32,['敏豆(四季豆)']
4270,33,['敏豆(四季豆)']
4271,34,['敏豆(四季豆)']
4272,35,['敏豆(四季豆)']
4273,36,['敏豆(四季豆)']
4274,37,['敏豆(四季豆)']
4275,38,['敏豆(四季豆)']
4276,39,['敏豆(四季豆)']
4277,40,['敏豆(四季豆)']
4278,41,['敏豆(四季豆)']
4279,42,['敏豆(四季豆)']
4280,43,['敏豆(四季豆)']
4281,44,['敏豆(四季豆)']
4282,45,['敏豆(四季豆)']
4283,46,['敏豆(四季豆)']
4284,47,['敏豆(四季豆)']
4285,48,['敏豆(四季豆)']
4286,49,['敏豆(四季豆)']
4287,0,['南瓜']
4288,1,['南瓜']
4289,2,['南瓜']
4290,3,['南瓜']
4291,4,['南瓜']
4292,5,['南瓜']
4293,6,['南瓜']
4294,7,['南瓜']
4295,8,['南瓜']
4296,9,['南瓜']
4297,10,['南瓜']
4298,11,['南瓜']
4299,12,['南瓜']
4300,13,['南瓜']
4301,14,['南瓜']
4302,15,['南瓜']
4303,16,['南瓜']
4304,17,['南瓜']
4305,18,['南瓜']
4306,19,['南瓜']
4307,20,['南瓜']
4308,21,['南瓜']
4309,22,['南瓜']
4310,23,['南瓜']
4311,24,['南瓜']
4312,25,['南瓜']
4313,26,['南瓜']
4314,27,['南瓜']
4315,28,['南瓜']
4316,29,['南瓜']
4317,30,['南瓜']
4318,31,['南瓜']
4319,32,['南瓜']
4320,33,['南瓜']
4321,34,['南瓜']
4322,35,['南瓜']
4323,36,['南瓜']
4324,37,['南瓜']
4325,38,['南瓜']
4326,39,['南瓜']
4327,0,['青椒']
4328,1,['青椒']
4329,2,['青椒']
4330,3,['青椒']
4331,4,['青椒']
4332,5,['青椒']
4333,6,['青椒']
4334,7,['青椒']
4335,8,['青椒']
4336,9,['青椒']
4337,10,['青椒']
4338,11,['青椒']
4339,12,['青椒']
4340,13,['青椒']
4341,14,['青椒']
4342,15,['青椒']
4343,16,['青椒']
4344,17,['青椒']
4345,18,['青椒']
4346,19,['青椒']
4347,20,['青椒']
4348,21,['青椒']
4349,22,['青椒']
4350,23,['青椒']
4351,24,['青椒']
4352,25,['青椒']
4353,26,['青椒']
4354,27,['青椒']
4355,28,['青椒']
4356,29,['青椒']
4357,30,['青椒']
4358,31,['青椒']
4359,0,['黑柿番茄']
4360,1,['黑柿番茄']
4361,2,['黑柿番茄']
4362,3,['黑柿番茄']
4363,4,['黑柿番茄']
4364,5,['黑柿番茄']
4365,6,['黑柿番茄']
4366,7,['黑柿番茄']
4367,8,['黑柿番茄']
4368,9,['黑柿番茄']
4369,10,['黑柿番茄']
4370,11,['黑柿番茄']
4371,12,['黑柿番茄']
4372,13,['黑柿番茄']
4373,14,['黑柿番茄']
4374,15,['黑柿番茄']
4375,16,['黑柿番茄']
4376,17,['黑柿番茄']
4377,18,['黑柿番茄']
4378,19,['黑柿番茄']
4379,20,['黑柿番茄']
4380,21,['黑柿番茄']
4381,22,['黑柿番茄']
4382,23,['黑柿番茄']
4383,24,['黑柿番茄']
4384,25,['黑柿番茄']
4385,26,['黑柿番茄']
4386,27,['黑柿番茄']
4387,28,['黑柿番茄']
4388,29,['黑柿番茄']
4389,30,['黑柿番茄']
4390,31,['黑柿番茄']
4391,32,['黑柿番茄']
4392,33,['黑柿番茄']
4393,34,['黑柿番茄']
4394,35,['黑柿番茄']
4395,36,['黑柿番茄']
4396,37,['黑柿番茄']
4397,38,['黑柿番茄']
4398,39,['黑柿番茄']
4399,40,['黑柿番茄']
4400,0,['嚴選水果絲瓜']
4401,1,['嚴選水果絲瓜']
4402,2,['嚴選水果絲瓜']
4403,3,['嚴選水果絲瓜']
4404,4,['嚴選水果絲瓜']
4405,5,['嚴選水果絲瓜']
4406,6,['嚴選水果絲瓜']
4407,7,['嚴選水果絲瓜']
4408,8,['嚴選水果絲瓜']
4409,9,['嚴選水果絲瓜']
4410,10,['嚴選水果絲瓜']
4411,11,['嚴選水果絲瓜']
4412,12,['嚴選水果絲瓜']
4413,0,['彩色甜椒']
4414,1,['彩色甜椒']
4415,2,['彩色甜椒']
4416,3,['彩色甜椒']
4417,4,['彩色甜椒']
4418,5,['彩色甜椒']
4419,6,['彩色甜椒']
4420,7,['彩色甜椒']
4421,8,['彩色甜椒']
4422,9,['彩色甜椒']
4423,10,['彩色甜椒']
4424,11,['彩色甜椒']
4425,12,['彩色甜椒']
4426,13,['彩色甜椒']
4427,14,['彩色甜椒']
4428,15,['彩色甜椒']
4429,16,['彩色甜椒']
4430,17,['彩色甜椒']
4431,0,['糯米辣椒']
4432,1,['糯米辣椒']
4433,2,['糯米辣椒']
4434,3,['糯米辣椒']
4435,4,['糯米辣椒']
4436,5,['糯米辣椒']
4437,6,['糯米辣椒']
4438,7,['糯米辣椒']
4439,8,['糯米辣椒']
4440,9,['糯米辣椒']
4441,10,['糯米辣椒']
4442,11,['糯米辣椒']
4443,12,['糯米辣椒']
4444,13,['糯米辣椒']
4445,0,['大黃瓜']
4446,1,['大黃瓜']
4447,2,['大黃瓜']
4448,3,['大黃瓜']
4449,4,['大黃瓜']
4450,5,['大黃瓜']
4451,6,['大黃瓜']
4452,7,['大黃瓜']
4453,8,['大黃瓜']
4454,9,['大黃瓜']
4455,10,['大黃瓜']
4456,11,['大黃瓜']
4457,12,['大黃瓜']
4458,13,['大黃瓜']
4459,14,['大黃瓜']
4460,15,['大黃瓜']
4461,16,['大黃瓜']
4462,17,['大黃瓜']
4463,0,['小紅辣椒']
4464,1,['小紅辣椒']
4465,2,['小紅辣椒']
4466,3,['小紅辣椒']
4467,4,['小紅辣椒']
4468,5,['小紅辣椒']
4469,6,['小紅辣椒']
4470,7,['小紅辣椒']
4471,8,['小紅辣椒']
4472,9,['小紅辣椒']
4473,10,['小紅辣椒']
4474,11,['小紅辣椒']
4475,0,['大紅辣椒']
4476,1,['大紅辣椒']
4477,2,['大紅辣椒']
4478,3,['大紅辣椒']
4479,4,['大紅辣椒']
4480,0,['嚴選青辣椒']
4481,1,['嚴選青辣椒']
4482,2,['嚴選青辣椒']
4483,3,['嚴選青辣椒']
4484,4,['嚴選青辣椒']
4485,5,['嚴選青辣椒']
4486,867474343,
4487,867474343,
4488,867474343,
4489,867474343,
4490,867474343,
4491,867474343,
4492,867474343,
4493,867474343,
4494,867474343,
4495,867474343,
4496,867474343,
4497,867474343,
4498,867474343,
4499,867474343,
4500,867474343,
4501,867474343,
4502,867474343,
4503,867474343,
4504,867474343,
4505,867474343,
4506,867474343,
4507,867474343,
4508,867474343,
4509,867474343,
4510,867474343,
4511,867474343,
4512,867474343,
4513,867474343,
4514,867474343,
4515,867474343,
4516,867474343,
4517,867474343,
4518,867474343,
4519,867474343,
4520,867474343,
4521,867474343,
4522,867474343,
4523,867474343,
4524,867474343,
4525,867474343,
4526,867474343,
4527,867474343,
4528,867474343,
4529,867474343,
4530,867474343,
4531,867474343,
4532,867474343,
4533,867474343,
4534,867474343,
4535,867474343,
4536,7489301091,
4537,7489301091,
4538,7489301091,
4539,7489301091,
4540,7489301091,
4541,7489301091,
4542,7489301091,
4543,7489301091,
4544,7489301091,
4545,7489301091,
4546,7489301091,
4547,7489301091,
4548,7489301091,
4549,7489301091,
4550,7489301091,
4551,7489301091,
4552,7489301091,
4553,7489301091,
4554,7489301091,
4555,7489301091,
4556,7489301091,
4557,7489301091,
4558,7489301091,
4559,7489301091,
4560,7489301091,
4561,7489301091,
4562,7489301091,
4563,7489301091,
4564,7489301091,
4565,7489301091,
4566,7489301091,
4567,7489301091,
4568,7489301091,
4569,7489301091,
4570,7489301091,
4571,7489301091,
4572,7489301091,
4573,7489301091,
4574,7489301091,
4575,7489301091,
4576,7489301091,
4577,7489301091,
4578,7489301091,
4579,7489301091,
4580,7489301091,
4581,7489301091,
4582,7489301091,
4583,7489301091,
4584,7489301091,
4585,7489301091,
4586,5288869622,
4587,5288869622,
4588,5288869622,
4589,5288869622,
4590,5288869622,
4591,5288869622,
4592,5288869622,
4593,5288869622,
4594,5288869622,
4595,5288869622,
4596,5288869622,
4597,5288869622,
4598,5288869622,
4599,5288869622,
4600,5288869622,
4601,5288869622,
4602,5288869622,
4603,5288869622,
4604,5288869622,
4605,5288869622,
4606,5288869622,
4607,5288869622,
4608,5288869622,
4609,5288869622,
4610,5288869622,
4611,5288869622,
4612,5288869622,
4613,5288869622,
4614,5288869622,
4615,5288869622,
4616,5288869622,
4617,5288869622,
4618,5288869622,
4619,5288869622,
4620,5288869622,
4621,5288869622,
4622,5288869622,
4623,5288869622,
4624,5288869622,
4625,5288869622,
4626,5288869622,
4627,724935565,
4628,724935565,
4629,724935565,
4630,724935565,
4631,724935565,
4632,724935565,
4633,724935565,
4634,724935565,
4635,724935565,
4636,724935565,
4637,724935565,
4638,724935565,
4639,724935565,
4640,724935565,
4641,724935565,
4642,724935565,
4643,724935565,
4644,724935565,
4645,724935565,
4646,724935565,
4647,724935565,
4648,724935565,
4649,724935565,
4650,724935565,
4651,724935565,
4652,724935565,
4653,724935565,
4654,724935565,
4655,724935565,
4656,724935565,
4657,724935565,
4658,724935565,
4659,724935565,
4660,724935565,
4661,724935565,
4662,724935565,
4663,724935565,
4664,724935565,
4665,724935565,
4666,724935565,
4667,724935565,
4668,724935565,
4669,724935565,
4670,724935565,
4671,724935565,
4672,724935565,
4673,724935565,
4674,724935565,
4675,724935565,
4676,724935565,
4677,724960427,
4678,724960427,
4679,724960427,
4680,724960427,
4681,724960427,
4682,724960427,
4683,724960427,
4684,724960427,
4685,724960427,
4686,724960427,
4687,724960427,
4688,724960427,
4689,724960427,
4690,724960427,
4691,724960427,
4692,724960427,
4693,724960427,
4694,724960427,
4695,724960427,
4696,724960427,
4697,724960427,
4698,724960427,
4699,724960427,
4700,724960427,
4701,724960427,
4702,724960427,
4703,724960427,
4704,724960427,
4705,724960427,
4706,724960427,
4707,724960427,
4708,724960427,
4709,724960427,
4710,724960427,
4711,724960427,
4712,724960427,
4713,724960427,
4714,724960427,
4715,724960427,
4716,724960427,
4717,724960427,
4718,724960427,
4719,724960427,
4720,724960427,
4721,724960427,
4722,724960427,
4723,154217844,
4724,154217844,
4725,154217844,
4726,154217844,
4727,154217844,
4728,154217844,
4729,154217844,
4730,154217844,
4731,154217844,
4732,154217844,
4733,154217844,
4734,154217844,
4735,154217844,
4736,154217844,
4737,154217844,
4738,154217844,
4739,154217844,
4740,154217844,
4741,154217844,
4742,154217844,
4743,154217844,
4744,154217844,
4745,154217844,
4746,154217844,
4747,154217844,
4748,154217844,
4749,154217844,
4750,154217844,
4751,154217844,
4752,154217844,
4753,154217844,
4754,154217844,
4755,154217844,
4756,154217844,
4757,154217844,
4758,154217844,
4759,154217844,
4760,154217844,
4761,154217844,
4762,154217844,
4763,154217844,
4764,154217844,
4765,154217844,
4766,154217844,
4767,154217844,
4768,154217844,
4769,154217844,
4770,154217844,
4771,154217844,
4772,154217844,
4773,11804897354,
4774,11804897354,
4775,11804897354,
4776,11804897354,
4777,11804897354,
4778,11804897354,
4779,11804897354,
4780,11804897354,
4781,11804897354,
4782,11804897354,
4783,11804897354,
4784,11804897354,
4785,11804897354,
4786,11804897354,
4787,11804897354,
4788,11804897354,
4789,11804897354,
4790,11804897354,
4791,11804897354,
4792,11804897354,
4793,11804897354,
4794,11804897354,
4795,11804897354,
4796,11804897354,
4797,11804897354,
4798,11804897354,
4799,11804897354,
4800,11804897354,
4801,11804897354,
4802,11804897354,
4803,11804897354,
4804,11804897354,
4805,11804897354,
4806,11804897354,
4807,11804897354,
4808,11804897354,
4809,11804897354,
4810,11804897354,
4811,11804897354,
4812,11804897354,
4813,11804897354,
4814,11804897354,
4815,11804897354,
4816,11804897354,
4817,11804897354,
4818,11804897354,
4819,11804897354,
4820,11804897354,
4821,11804897354,
4822,11804897354,
4823,9154885386,
4824,9154885386,
4825,9154885386,
4826,9154885386,
4827,9154885386,
4828,9154885386,
4829,9154885386,
4830,9154885386,
4831,9154885386,
4832,9154885386,
4833,9154885386,
4834,9154885386,
4835,9154885386,
4836,9154885386,
4837,9154885386,
4838,9154885386,
4839,9154885386,
4840,9154885386,
4841,9154885386,
4842,9154885386,
4843,9154885386,
4844,9154885386,
4845,9154885386,
4846,9154885386,
4847,9154885386,
4848,9154885386,
4849,9154885386,
4850,9154885386,
4851,9154885386,
4852,9154885386,
4853,9154885386,
4854,9154885386,
4855,9154885386,
4856,9154885386,
4857,9154885386,
4858,9154885386,
4859,9154885386,
4860,9154885386,
4861,9154885386,
4862,9154885386,
4863,9154885386,
4864,9154885386,
4865,9154885386,
4866,9154885386,
4867,9154885386,
4868,9154885386,
4869,9154885386,
4870,9154885386,
4871,9154885386,
4872,9154885386,
4873,3289581210,
4874,3289581210,
4875,3289581210,
4876,3289581210,
4877,3289581210,
4878,3289581210,
4879,3289581210,
4880,3289581210,
4881,3289581210,
4882,3289581210,
4883,3289581210,
4884,3289581210,
4885,3289581210,
4886,3289581210,
4887,3289581210,
4888,3289581210,
4889,3289581210,
4890,3289581210,
4891,3289581210,
4892,3289581210,
4893,3289581210,
4894,3289581210,
4895,3289581210,
4896,3289581210,
4897,3289581210,
4898,3289581210,
4899,3289581210,
4900,3289581210,
4901,3289581210,
4902,3289581210,
4903,3289581210,
4904,3289581210,
4905,3289581210,
4906,3289581210,
4907,3289581210,
4908,3289581210,
4909,3289581210,
4910,3289581210,
4911,3289581210,
4912,3289581210,
4913,3289581210,
4914,3289581210,
4915,3289581210,
4916,3289581210,
4917,3289581210,
4918,3289581210,
4919,3289581210,
4920,3289581210,
4921,3289581210,
4922,3289581210,
4923,10905790105,
4924,10905790105,
4925,10905790105,
4926,10905790105,
4927,10905790105,
4928,10905790105,
4929,10905790105,
4930,10905790105,
4931,10905790105,
4932,10905790105,
4933,10905790105,
4934,10905790105,
4935,10905790105,
4936,10905790105,
4937,10905790105,
4938,10905790105,
4939,10905790105,
4940,10905790105,
4941,10905790105,
4942,10905790105,
4943,10905790105,
4944,10905790105,
4945,10905790105,
4946,10905790105,
4947,10905790105,
4948,10905790105,
4949,10905790105,
4950,10905790105,
4951,10905790105,
4952,10905790105,
4953,10905790105,
4954,10905790105,
4955,10905790105,
4956,10905790105,
4957,10905790105,
4958,10905790105,
4959,10905790105,
4960,10905790105,
4961,10905790105,
4962,10905790105,
4963,10905790105,
4964,10905790105,
4965,10905790105,
4966,10905790105,
4967,10905790105,
4968,10905790105,
4969,10905790105,
4970,10905790105,
4971,10905790105,
4972,10905790105,
4973,5789599899,
4974,5789599899,
4975,5789599899,
4976,5789599899,
4977,5789599899,
4978,5789599899,
4979,5789599899,
4980,5789599899,
4981,5789599899,
4982,5789599899,
4983,5789599899,
4984,5789599899,
4985,5789599899,
4986,5789599899,
4987,5789599899,
4988,5789599899,
4989,5789599899,
4990,5789599899,
4991,5789599899,
4992,5789599899,
4993,5789599899,
4994,5789599899,
4995,5789599899,
4996,5789599899,
4997,5789599899,
4998,5789599899,
4999,5789599899,
5000,5789599899,
5001,5789599899,
5002,5789599899,
5003,5789599899,
5004,5789599899,
5005,5789599899,
5006,5789599899,
5007,5789599899,
5008,5789599899,
5009,5789599899,
5010,5789599899,
5011,5789599899,
5012,5789599899,
5013,5789599899,
5014,5789599899,
5015,5789599899,
5016,5789599899,
5017,5789599899,
5018,5789599899,
5019,5789599899,
5020,5789599899,
5021,5789599899,
5022,5789599899,
5023,9256441595,
5024,9256441595,
5025,9256441595,
5026,9256441595,
5027,9256441595,
5028,9256441595,
5029,9256441595,
5030,9256441595,
5031,9256441595,
5032,9256441595,
5033,9256441595,
5034,9256441595,
5035,9256441595,
5036,9256441595,
5037,9256441595,
5038,9256441595,
5039,9256441595,
5040,9256441595,
5041,9256441595,
5042,9256441595,
5043,9256441595,
5044,9256441595,
5045,9256441595,
5046,9256441595,
5047,9256441595,
5048,9256441595,
5049,9256441595,
5050,9256441595,
5051,9256441595,
5052,9256441595,
5053,9256441595,
5054,9256441595,
5055,9256441595,
5056,9256441595,
5057,9256441595,
5058,9256441595,
5059,9256441595,
5060,9256441595,
5061,9256441595,
5062,9256441595,
5063,9256441595,
5064,9256441595,
5065,9256441595,
5066,9256441595,
5067,9256441595,
5068,9256441595,
5069,9256441595,
5070,9256441595,
5071,9256441595,
5072,9256441595,
5073,8554887944,
5074,8554887944,
5075,8554887944,
5076,8554887944,
5077,8554887944,
5078,8554887944,
5079,8554887944,
5080,8554887944,
5081,8554887944,
5082,8554887944,
5083,8554887944,
5084,8554887944,
5085,8554887944,
5086,8554887944,
5087,8554887944,
5088,8554887944,
5089,8554887944,
5090,8554887944,
5091,8554887944,
5092,8554887944,
5093,8554887944,
5094,8554887944,
5095,8554887944,
5096,8554887944,
5097,8554887944,
5098,8554887944,
5099,8554887944,
5100,8554887944,
5101,8554887944,
5102,8554887944,
5103,8554887944,
5104,8554887944,
5105,8554887944,
5106,8554887944,
5107,8554887944,
5108,8554887944,
5109,8554887944,
5110,8554887944,
5111,8554887944,
5112,8554887944,
5113,8554887944,
5114,8554887944,
5115,8554887944,
5116,8554887944,
5117,8554887944,
5118,8554887944,
5119,8554887944,
5120,8554887944,
5121,8554887944,
5122,8554887944,
5123,8554886096,
5124,8554886096,
5125,8554886096,
5126,8554886096,
5127,8554886096,
5128,8554886096,
5129,8554886096,
5130,8554886096,
5131,8554886096,
5132,8554886096,
5133,8554886096,
5134,8554886096,
5135,8554886096,
5136,8554886096,
5137,8554886096,
5138,8554886096,
5139,8554886096,
5140,8554886096,
5141,8554886096,
5142,8554886096,
5143,8554886096,
5144,8554886096,
5145,8554886096,
5146,8554886096,
5147,8554886096,
5148,8554886096,
5149,8554886096,
5150,8554886096,
5151,8554886096,
5152,8554886096,
5153,8554886096,
5154,8554886096,
5155,8554886096,
5156,8554886096,
5157,8554886096,
5158,8554886096,
5159,8554886096,
5160,8554886096,
5161,8554886096,
5162,8554886096,
5163,8554886096,
5164,8554886096,
5165,8554886096,
5166,8554886096,
5167,8554886096,
5168,8554886096,
5169,8554886096,
5170,8554886096,
5171,8554886096,
5172,8554886096,
5173,8154888856,
5174,8154888856,
5175,8154888856,
5176,8154888856,
5177,8154888856,
5178,8154888856,
5179,8154888856,
5180,8154888856,
5181,8154888856,
5182,8154888856,
5183,8154888856,
5184,8154888856,
5185,8154888856,
5186,8154888856,
5187,8154888856,
5188,8154888856,
5189,8154888856,
5190,8154888856,
5191,8154888856,
5192,8154888856,
5193,8154888856,
5194,8154888856,
5195,8154888856,
5196,8154888856,
5197,8154888856,
5198,8154888856,
5199,8154888856,
5200,8154888856,
5201,8154888856,
5202,8154888856,
5203,8154888856,
5204,8154888856,
5205,8154888856,
5206,8154888856,
5207,8154888856,
5208,8154888856,
5209,8154888856,
5210,8154888856,
5211,8154888856,
5212,8154888856,
5213,8154888856,
5214,8154888856,
5215,8154888856,
5216,8154888856,
5217,8154888856,
5218,8154888856,
5219,8154888856,
5220,8154888856,
5221,8154888856,
5222,8154888856,
5223,11506559599,
5224,11506559599,
5225,11506559599,
5226,11506559599,
5227,11506559599,
5228,11506559599,
5229,11506559599,
5230,11506559599,
5231,11506559599,
5232,11506559599,
5233,11506559599,
5234,11506559599,
5235,11506559599,
5236,11506559599,
5237,11506559599,
5238,11506559599,
5239,11506559599,
5240,11506559599,
5241,11506559599,
5242,11506559599,
5243,11506559599,
5244,11506559599,
5245,11506559599,
5246,11506559599,
5247,11506559599,
5248,11506559599,
5249,11506559599,
5250,11506559599,
5251,11506559599,
5252,11506559599,
5253,11506559599,
5254,11506559599,
5255,11506559599,
5256,11506559599,
5257,11506559599,
5258,11506559599,
5259,11506559599,
5260,11506559599,
5261,11506559599,
5262,11506559599,
5263,11506559599,
5264,11506559599,
5265,11506559599,
5266,11506559599,
5267,11506559599,
5268,11506559599,
5269,11506559599,
5270,11506559599,
5271,11506559599,
5272,11506559599,
5273,5989036303,
5274,5989036303,
5275,5989036303,
5276,5989036303,
5277,5989036303,
5278,5989036303,
5279,5989036303,
5280,5989036303,
5281,5989036303,
5282,5989036303,
5283,5989036303,
5284,5989036303,
5285,5989036303,
5286,5989036303,
5287,5989036303,
5288,5989036303,
5289,5989036303,
5290,5989036303,
5291,5989036303,
5292,5989036303,
5293,5989036303,
5294,5989036303,
5295,5989036303,
5296,5989036303,
5297,5989036303,
5298,5989036303,
5299,5989036303,
5300,5989036303,
5301,5989036303,
5302,5989036303,
5303,5989036303,
5304,5989036303,
5305,5989036303,
5306,5989036303,
5307,5989036303,
5308,5989036303,
5309,5989036303,
5310,5989036303,
5311,5989036303,
5312,5989036303,
5313,5989036303,
5314,5989036303,
5315,5989036303,
5316,5989036303,
5317,5989036303,
5318,5989036303,
5319,5989036303,
5320,5989036303,
5321,5989036303,
5322,5989036303,
5323,4489612811,
5324,4489612811,
5325,4489612811,
5326,4489612811,
5327,4489612811,
5328,4489612811,
5329,4489612811,
5330,4489612811,
5331,4489612811,
5332,4489612811,
5333,4489612811,
5334,4489612811,
5335,4489612811,
5336,4489612811,
5337,4489612811,
5338,4489612811,
5339,4489612811,
5340,4489612811,
5341,4489612811,
5342,4489612811,
5343,4489612811,
5344,4489612811,
5345,4489612811,
5346,4489612811,
5347,4489612811,
5348,4489612811,
5349,4489612811,
5350,4489612811,
5351,4489612811,
5352,4489612811,
5353,4489612811,
5354,4489612811,
5355,4489612811,
5356,4489612811,
5357,4489612811,
5358,4489612811,
5359,4489612811,
5360,4489612811,
5361,4489612811,
5362,4489612811,
5363,4489612811,
5364,4489612811,
5365,4489612811,
5366,4489612811,
5367,4489612811,
5368,4489612811,
5369,4489612811,
5370,4489612811,
5371,4489612811,
5372,4489612811,
5373,8754889464,
5374,8754889464,
5375,8754889464,
5376,8754889464,
5377,8754889464,
5378,8754889464,
5379,8754889464,
5380,8754889464,
5381,8754889464,
5382,8754889464,
5383,8754889464,
5384,8754889464,
5385,8754889464,
5386,8754889464,
5387,8754889464,
5388,8754889464,
5389,8754889464,
5390,8754889464,
5391,8754889464,
5392,8754889464,
5393,8754889464,
5394,8754889464,
5395,8754889464,
5396,8754889464,
5397,8754889464,
5398,8754889464,
5399,8754889464,
5400,8754889464,
5401,8754889464,
5402,8754889464,
5403,8754889464,
5404,8754889464,
5405,8754889464,
5406,8754889464,
5407,8754889464,
5408,8754889464,
5409,8754889464,
5410,8754889464,
5411,8754889464,
5412,8754889464,
5413,8754889464,
5414,8754889464,
5415,8754889464,
5416,8754889464,
5417,8754889464,
5418,8754889464,
5419,8754889464,
5420,8754889464,
5421,8754889464,
5422,8754889464,
5423,9156630431,
5424,9156630431,
5425,9156630431,
5426,9156630431,
5427,9156630431,
5428,9156630431,
5429,9156630431,
5430,9156630431,
5431,9156630431,
5432,9156630431,
5433,9156630431,
5434,9156630431,
5435,9156630431,
5436,9156630431,
5437,9156630431,
5438,9156630431,
5439,9156630431,
5440,9156630431,
5441,9156630431,
5442,9156630431,
5443,9156630431,
5444,9156630431,
5445,9156630431,
5446,9156630431,
5447,9156630431,
5448,9156630431,
5449,9156630431,
5450,9156630431,
5451,9156630431,
5452,9156630431,
5453,9156630431,
5454,9156630431,
5455,9156630431,
5456,9156630431,
5457,9156630431,
5458,9156630431,
5459,9156630431,
5460,9156630431,
5461,9156630431,
5462,9156630431,
5463,9156630431,
5464,9156630431,
5465,9156630431,
5466,9156630431,
5467,9156630431,
5468,9156630431,
5469,9156630431,
5470,9156630431,
5471,9156630431,
5472,9156630431,
5473,8959108561,
5474,8959108561,
5475,8959108561,
5476,8959108561,
5477,8959108561,
5478,8959108561,
5479,8959108561,
5480,8959108561,
5481,8959108561,
5482,8959108561,
5483,8959108561,
5484,8959108561,
5485,8959108561,
5486,8959108561,
5487,8959108561,
5488,8959108561,
5489,8959108561,
5490,8959108561,
5491,8959108561,
5492,8959108561,
5493,8959108561,
5494,8959108561,
5495,8959108561,
5496,8959108561,
5497,8959108561,
5498,8959108561,
5499,8959108561,
5500,8959108561,
5501,8959108561,
5502,8959108561,
5503,8959108561,
5504,8959108561,
5505,8959108561,
5506,8959108561,
5507,8959108561,
5508,8959108561,
5509,8959108561,
5510,8959108561,
5511,8959108561,
5512,8959108561,
5513,8959108561,
5514,8959108561,
5515,8959108561,
5516,8959108561,
5517,8959108561,
5518,8959108561,
5519,8959108561,
5520,8959108561,
5521,8959108561,
5522,8959108561,
5523,9860771292,
5524,9860771292,
5525,9860771292,
5526,9860771292,
5527,9860771292,
5528,9860771292,
5529,9860771292,
5530,9860771292,
5531,9860771292,
5532,9860771292,
5533,9860771292,
5534,9860771292,
5535,9860771292,
5536,9860771292,
5537,9860771292,
5538,9860771292,
5539,9860771292,
5540,9860771292,
5541,9860771292,
5542,9860771292,
5543,9860771292,
5544,9860771292,
5545,9860771292,
5546,9860771292,
5547,9860771292,
5548,9860771292,
5549,9860771292,
5550,9860771292,
5551,9860771292,
5552,9860771292,
5553,9860771292,
5554,9860771292,
5555,9860771292,
5556,9860771292,
5557,9860771292,
5558,9860771292,
5559,9860771292,
5560,9860771292,
5561,9860771292,
5562,9860771292,
5563,9860771292,
5564,9860771292,
5565,9860771292,
5566,9860771292,
5567,9860771292,
5568,9860771292,
5569,9860771292,
5570,9860771292,
5571,9860771292,
5572,9860771292,
5573,170731859,
5574,170731859,
5575,170731859,
5576,170731859,
5577,170731859,
5578,170731859,
5579,170731859,
5580,170731859,
5581,170731859,
5582,170731859,
5583,170731859,
5584,170731859,
5585,170731859,
5586,170731859,
5587,170731859,
5588,170731859,
5589,170731859,
5590,170731859,
5591,170731859,
5592,170731859,
5593,170731859,
5594,170731859,
5595,170731859,
5596,170731859,
5597,170731859,
5598,170731859,
5599,170731859,
5600,170731859,
5601,170731859,
5602,170731859,
5603,170731859,
5604,170731859,
5605,170731859,
5606,170731859,
5607,170731859,
5608,170731859,
5609,170731859,
5610,170731859,
5611,170731859,
5612,170731859,
5613,170731859,
5614,170731859,
5615,170731859,
5616,170731859,
5617,170731859,
5618,170731859,
5619,170731859,
5620,170731859,
